,0
0,1.0
1,1.0005668399000165
2,0.9858632839562669
3,0.9629808102427981
4,0.9532047296565465
5,0.9562439914913652
6,0.9631044968273708
7,0.9418314293078209
8,0.9551056990700841
9,0.9323072206200798
10,0.9339364440015822
11,0.919400309125348
12,0.9261610451721402
13,0.9384551044462593
14,0.9263091615655441
15,0.9427539535573959
16,0.9297636162586129
17,0.9370631748022865
18,0.9601935341983725
19,0.9591951579549437
20,0.9419556284058656
21,0.9526338465946953
22,0.957294188541406
23,0.9449546294601627
24,0.9345796484089247
25,0.9338408317660861
26,0.9280305804260627
27,0.9131864818991061
28,0.9314768349035797
29,0.9444554982843896
30,0.9594663345275657
31,0.9571104809346697
32,0.9558602897386717
33,0.9691946374690399
34,0.958180495172294
35,0.9612833656235803
36,0.9736630715934624
37,0.9703206865129347
38,0.9631207833665917
39,0.9834474093412072
40,0.9854440479361822
41,0.9880436301579782
42,0.991709695969036
43,0.9956271211651322
44,0.989221500008485
45,0.9913359028101342
46,0.9910310142402438
47,1.0037536486688259
48,1.0046761729184008
49,1.0059822850287867
50,1.0103108599212984
51,1.0193919152935955
52,1.0264366976957509
53,1.0276944057560047
54,1.0252861618970834
55,1.0206222893020103
56,1.0213885538885707
57,1.0225349895794622
58,1.028233228252886
59,1.0331052952094681
60,1.0312643468180942
61,1.0375422951742757
62,1.0342913652755266
63,1.0264961492585012
64,1.0330697609420771
65,1.0229181218727426
66,1.0249590644100737
67,1.0237606940206876
68,1.0333729411337276
69,1.0442791139257086
70,1.045337511191301
71,1.043648266787635
72,1.0498701803375459
73,1.0527531255634088
74,1.05524132152396
75,1.0486082582776335
76,1.0498462630421865
77,1.048300408518794
78,1.0490631424569918
79,1.0520505265392572
80,1.0397587451027914
81,1.0364279769942952
82,1.0432808515741623
83,1.0351025032638566
84,1.0292916255184785
85,1.0298427483386876
86,1.0345030902853982
87,1.032478434287288
88,1.0454494669119594
89,1.0327821839383517
90,1.0333292066507849
91,1.0225308894716862
92,1.032758380534875
93,1.022219509064484
94,1.02202350113442
95,1.0167042946465006
96,1.0205260506611595
97,1.0200589800503561
98,1.0324866345028396
99,1.0409687324642092
100,1.039614671871222
101,1.0422347546318975
102,1.0372186144437459
103,1.0373626876753153
104,1.0402136292821498
105,1.0383767809985516
106,1.0449818268417428
107,1.046028493243421
108,1.0499221150360405
109,1.0487639484812346
110,1.04177520088535
111,1.034027819459043
112,1.0306655032990493
113,1.0286449474087147
114,1.0340639231858475
115,1.0306853204866326
116,1.0382489943062032
117,1.0396987240806277
118,1.0368472130143798
119,1.0502731298184096
120,1.0146837387561662
121,0.9994927255546164
122,1.01520684417324
123,1.0318235559619724
124,1.0455451360933967
125,1.0466751713531848
126,1.040333671326477
127,1.0448820575525295
128,1.0435561282545602
129,1.0581844016638693
130,1.0628604606903875
131,1.069901142984767
132,1.0713268415719495
133,1.0791577057482487
134,1.0797490324030379
135,1.0807111910277798
136,1.0822249280402612
137,1.0843253221403428
138,1.0797886667782048
139,1.082915340632968
140,1.078379254730243
141,1.0772532056863484
142,1.0771610671532734
143,1.0762385429036987
144,1.0748326615040995
145,1.073215624554042
146,1.0679243215773753
147,1.0703285792204031
148,1.0701566024775813
149,1.0813222209782698
150,1.0804918352617696
151,1.0807111910277798
152,1.0785308448260682
153,1.0854035365935188
154,1.0832431214712737
155,1.0867173933519259
156,1.0818173089922083
157,1.0830955175913415
158,1.084481012343944
159,1.0818494265031195
160,1.0804994660179081
161,1.0815421462036932
162,1.0777039897579308
163,1.0757755724006712
164,1.0726844328132992
165,1.0789582810617047
166,1.0761190703187846
167,1.0730040134360532
168,1.0740781277814533
169,1.0783151336003034
170,1.0810067404632917
171,1.080308241546916
172,1.0776124206842692
173,1.0546103604940038
174,1.0685833000104668
175,1.0535199596093827
176,1.0516550939226494
177,1.0620178885424425
178,1.0568467415019855
179,1.056635016492114
180,1.0572059564999066
181,1.0667539685911245
182,1.0725130255298905
183,1.0648733858245836
184,1.055157383206437
185,1.0629404127920175
186,1.069409585619191
187,1.0579924938415812
188,1.067596654630952
189,1.0644302325091395
190,1.0594503099396748
191,1.0660151519482859
192,1.065284535520999
193,1.0636512120317207
194,1.068814728316039
195,1.0571301045060526
196,1.058036228324524
197,1.055397011727561
198,1.0576969444060693
199,1.054665825840861
200,1.0590707082947572
201,1.061442848426874
202,1.0590946255901166
203,1.0581243806417056
204,1.0626330186007085
205,1.0594981445303935
206,1.0612510544964686
207,1.059522061825753
208,1.0590269738118143
209,1.0579324728194175
210,1.0517909669386671
211,1.0472741287641125
212,1.0455847704685637
213,1.0431128610472336
214,1.0647655302117012
215,1.0690305534336866
216,1.0840139417331407
217,1.0967372595130187
218,1.0990568954872277
219,1.1002831693878665
220,1.1034536916174549
221,1.100251165768838
222,1.1023317426813362
223,1.1002388654455104
224,1.1054146820531563
225,1.1093321072492526
226,1.1127906620500971
227,1.1168119566431824
228,1.1136490651697326
229,1.1150310292739722
230,1.1151465156429932
231,1.1191321620768049
232,1.1178778707730308
233,1.1205497743403183
234,1.1226221510372647
235,1.1399899797921633
236,1.1437914630517079
237,1.1520741363265334
238,1.1543821553287108
239,1.1610753534890834
240,1.1541547132390315
241,1.1576366158758222
242,1.1571217106743004
243,1.1594338297842535
244,1.1647728534597563
245,1.1628684672897387
246,1.1615226069123035
247,1.1623931964633838
248,1.1630479608968165
249,1.1565543013148705
250,1.1557437327859537
251,1.1524094340290951
252,1.1593579777903995
253,1.1628800842617704
254,1.1603801574373052
255,1.1641420063216827
256,1.1596857586287053
257,1.1578284098062277
258,1.163586783393698
259,1.159896800287281
260,1.1595895199878545
261,1.1561513518340067
262,1.1548656263706176
263,1.1506484377393509
264,1.1561793692371418
265,1.1545815800152546
266,1.161162822454969
267,1.1702478640431595
268,1.1721372164846655
269,1.171721397221061
270,1.1645694425573192
271,1.1583275979279422
272,1.1598932696389184
273,1.1595416853971359
274,1.1704199546778642
275,1.1693096227137771
276,1.171517872426741
277,1.1694215784344353
278,1.1763060010658002
279,1.1819605052562812
280,1.1902870269059322
281,1.195666368307898
282,1.2019320163407519
283,1.2023932784655391
284,1.2026429294723378
285,1.2095791729103147
286,1.2114801423238521
287,1.2135047983219625
288,1.214171863078723
289,1.2150861871127463
290,1.2136167540426208
291,1.23130359396086
292,1.2247387519522492
293,1.2248985422636263
294,1.221902957965809
295,1.220178065402869
296,1.2161527845938906
297,1.216296174474164
298,1.2189080570192876
299,1.2176543351749272
300,1.2150820870049703
301,1.2216556986885463
302,1.2207490054106618
303,1.2195867387480799
304,1.2190759336543338
305,1.2052062940754467
306,1.2048150754584974
307,1.2045397987780995
308,1.2010492403582265
309,1.1983820063581283
310,1.207159198187479
311,1.2046995890894765
312,1.2087330701140069
313,1.2049270311791558
314,1.2041683973487336
315,1.2064442988399997
316,1.2040482414125235
317,1.2049112002074656
318,1.2045117813749644
319,1.2046237370956225
320,1.20423194901926
321,1.2007657634622768
322,1.1926830843334084
323,1.203393363087208
324,1.1967666777863109
325,1.1898397734827124
326,1.1999990433081855
327,1.198194198643616
328,1.2107973604872841
329,1.2243392192278655
330,1.2231129453272267
331,1.2234768298923369
332,1.2210964895446683
333,1.2195192008616604
334,1.2216435122571014
335,1.2221105828679046
336,1.2217356507901762
337,1.2249701802578217
338,1.2252815606650238
339,1.223153149161807
340,1.2212480796404934
341,1.219866684995667
342,1.2185365416980392
343,1.2235123641597279
344,1.223384691359262
