,0
0,0.005552090238779783
1,0.000409626925829798
2,0.010646577924489975
3,-0.011278328485786915
4,0.01128737349063158
5,-0.006757791619747877
6,-0.012018210254609585
7,0.007909324020147324
8,-0.0068296208046376705
9,0.03466910868883133
10,-0.004230768885463476
11,0.014811571687459946
12,0.007080424576997757
13,-0.007555466610938311
14,0.009931602515280247
15,-0.0115329185500741
16,-0.005621023941785097
17,0.02394559234380722
18,-0.012790441513061523
19,-0.016428889706730843
20,0.007032199762761593
21,0.004174202214926481
22,0.0022867608349770308
23,0.0077597033232450485
24,-0.0009490504744462669
25,0.020587624981999397
26,-0.00556779932230711
27,-0.024905353784561157
28,-0.0001249181805178523
29,-0.0013226327719166875
30,-0.008852568455040455
31,0.012583203613758087
32,0.012583203613758087
