,0
0,1.0002680398136157
1,0.9869839977916502
2,0.9658713042093624
3,0.955998793015261
4,0.9592668806504034
5,0.967415981057948
6,0.9455421499098638
7,0.9600744474934407
8,0.9375204252404621
9,0.9403649087723673
10,0.9287734236396855
11,0.9338599814755165
12,0.9464483658198904
13,0.9350443990253084
14,0.9494183744705446
15,0.936600381618284
16,0.9400300958133471
17,0.9665433561967232
18,0.9671841302064096
19,0.9464227169619486
20,0.9541589980494096
21,0.9577455703666677
22,0.9396289678138268
23,0.9270348033915156
24,0.9290582494255415
25,0.9269246172911596
26,0.91732082195119
27,0.9355370096613186
28,0.9485182558205587
29,0.9655160216228432
30,0.9611474413029205
31,0.9613982397941393
32,0.9731146686188059
33,0.9617714716087843
34,0.9640766614432346
35,0.9777326575147044
36,0.9739472900946503
37,0.9658305025218908
38,0.9897537334373981
39,0.9916885042117125
40,0.9944871082168875
41,0.9968260270931762
42,0.9990159978073506
43,0.9947287896364463
44,0.9987219649288968
45,0.998282160029469
46,1.0111763301564636
47,1.0119549168430828
48,1.0130959375200759
49,1.0182874011911167
50,1.0262364450476642
51,1.0327889511656558
52,1.0345773994452414
53,1.0334341954050794
54,1.0269935399500891
55,1.0281794042364636
56,1.0280370928810925
57,1.0348235743427374
58,1.0408624357014256
59,1.0396149177560983
60,1.048646306120431
61,1.045141785060766
62,1.0354773398990178
63,1.0444015352622953
64,1.0322327058944454
65,1.0337424875780337
66,1.0311056563258933
67,1.0403242088068272
68,1.051768496754706
69,1.0526034989380306
70,1.0509656799431935
71,1.0581071711490782
72,1.0614011973314055
73,1.0616209664930278
74,1.0557443585524358
75,1.0538725577834065
76,1.0525137983978479
77,1.0531861423948177
78,1.055125310028089
79,1.0430713220998935
80,1.0377082928656869
81,1.0456932103200633
82,1.0371405704518029
83,1.0311737440887576
84,1.0309478863984782
85,1.0346571110680045
86,1.0340282720592604
87,1.0463116164302113
88,1.0348512486513035
89,1.0350675116923447
90,1.0258500180807095
91,1.0359781151183975
92,1.0247623552623248
93,1.0253787245613548
94,1.023960481794951
95,1.0290817170276616
96,1.0273072778458732
97,1.0414881859184086
98,1.050233830664555
99,1.0491801388823256
100,1.0524856348686218
101,1.0499503665569905
102,1.0497496605351317
103,1.0536846351570266
104,1.0512170650402706
105,1.0573350277734495
106,1.058018917805215
107,1.062030693993199
108,1.0609840690844463
109,1.056620175453315
110,1.049368368542856
111,1.0459109540007776
112,1.0436365377089878
113,1.048116804019958
114,1.0437057364241422
115,1.0504065566988248
116,1.0526562019519923
117,1.0499798797775992
118,1.0640382984126626
119,1.0269604132619652
120,1.0100428996249389
121,1.0264036500157159
122,1.0446950916777573
123,1.0572052580351994
124,1.0590685137791243
125,1.0537578580916467
126,1.0586971277005983
127,1.0575708817912206
128,1.0743977984940232
129,1.0787216241717719
130,1.085090347393688
131,1.085963941514177
132,1.0934355591700775
133,1.0930361890182427
134,1.0937402144926864
135,1.0943856225403863
136,1.0991401026108558
137,1.0932842686751898
138,1.0967573284298997
139,1.093680051372252
140,1.0920542123181873
141,1.091153701084647
142,1.09087063231285
143,1.0905107695506788
144,1.0897932426309684
145,1.0845702826981107
146,1.0873660898754678
147,1.0881090993848301
148,1.1008867800799955
149,1.0999018119077981
150,1.0997707067953273
151,1.098595395267724
152,1.1059138476795798
153,1.104528772456798
154,1.1073882740513057
155,1.101972959786743
156,1.10315531733582
157,1.1040453666030563
158,1.102897562573927
159,1.1021805020684337
160,1.1041856507527277
161,1.099683564309354
162,1.0985245268941666
163,1.0960520018758555
164,1.1016010731290686
165,1.0995645705116193
166,1.097380023613473
167,1.0975575498342776
168,1.100922974649206
169,1.1041412280879064
170,1.1040267977720803
171,1.101349968590538
172,1.0786177583856191
173,1.0942642762707777
174,1.0795345520671933
175,1.078968133750398
176,1.0900354835263735
177,1.0869089094680062
178,1.0850418292225021
179,1.0866537764951618
180,1.095857774737103
181,1.102966977492978
182,1.0934637992011988
183,1.083282913543877
184,1.090872647887559
185,1.0953278154401664
186,1.0837378820731032
187,1.0936707933622491
188,1.0901071301537342
189,1.0873267581303165
190,1.0908182497836731
191,1.0905324688338107
192,1.0865784938318934
193,1.092665888367257
194,1.0786642838303417
195,1.0797599326639458
196,1.0771278448675554
197,1.0801280196651404
198,1.0762189702397131
199,1.0800260539052764
200,1.0804484046310179
201,1.081306066712975
202,1.0817402686360977
203,1.0871302841500277
204,1.083728711239511
205,1.0851557039957438
206,1.0836250459675596
207,1.0797255684324245
208,1.078473368291174
209,1.0724946519647032
210,1.067156953336726
211,1.0639705007183486
212,1.0610302565604808
213,1.0835567450095178
214,1.08768075295536
215,1.1029935233392159
216,1.1072372722000547
217,1.1101968106679059
218,1.1094789410331374
219,1.1155641952887434
220,1.114893333736511
221,1.1170947768622586
222,1.1148116370726806
223,1.1189015438753123
224,1.1215391889077009
225,1.1237194742270045
226,1.1282070374225426
227,1.125480680979174
228,1.1263419799982066
229,1.121443058191901
230,1.1196263065361165
231,1.119641195739207
232,1.1252187914683156
233,1.1262229906932455
234,1.143162941460089
235,1.1446129069359368
236,1.1532050447929987
237,1.1558401767607251
238,1.1649963513804484
239,1.1576750377153633
240,1.1610326917629816
241,1.1593454951964781
242,1.161235159902622
243,1.1657705135986005
244,1.1634155644088926
245,1.1614071144883253
246,1.1623790995632364
247,1.1630579656462288
248,1.1556624071733677
249,1.155622695309441
250,1.1508093183110877
251,1.1608472141146318
252,1.1659206146394465
253,1.16487858332424
254,1.169867370822367
255,1.167098732628742
256,1.1659106507475103
257,1.1718775287482441
258,1.1676497186777755
259,1.1684253463029373
260,1.1666807260594365
261,1.167309639578441
262,1.1626726130545821
263,1.1681865955939603
264,1.1665985022537222
265,1.1715564022596188
