,0
0,1.0003014884702854
1,0.9870513049502293
2,0.9659348563884086
3,0.9560680209053253
4,0.9593645047253845
5,0.967531539057288
6,0.9457095484689423
7,0.9603044875559315
8,0.9377307430686617
9,0.940614857120073
10,0.9291362006995117
11,0.9341743415429007
12,0.9468322846881171
13,0.9354118384709798
14,0.9498079170421163
15,0.9368948867886684
16,0.940444361748714
17,0.9669983263562579
18,0.9676597996126717
19,0.9469670285191583
20,0.9547520348162857
21,0.95846064389303
22,0.9403054937481509
23,0.9277276173829054
24,0.9298828901884542
25,0.9277701252900347
26,0.9181129001159756
27,0.936223512778602
28,0.9492790460210492
29,0.9664040250857946
30,0.9619365288523629
31,0.9621242816350464
32,0.9738499923046327
33,0.9625313952702056
34,0.9648327907543761
35,0.9784947071088228
36,0.9747447075272796
37,0.9666130152579391
38,0.990585821523476
39,0.9925406829725755
40,0.9953451850837503
41,0.9977702831062361
42,0.9999387273300785
43,0.9955826735854868
44,0.9996285851276228
45,0.9992453265457416
46,1.0121870044444499
47,1.0129806324319164
48,1.014156799338882
49,1.0194122445056575
50,1.0274146252621832
51,1.0340208612558297
52,1.035855888681777
53,1.0348275245581577
54,1.0283372866722045
55,1.0295230328007547
56,1.0294084726278696
57,1.0361865707186042
58,1.042250657701938
59,1.0409483840156737
60,1.0500350972356656
61,1.046506495433638
62,1.0368646049581456
63,1.0458066751634032
64,1.0336937609487502
65,1.0351911875402522
66,1.0325293582689805
67,1.0417906918661337
68,1.0532168924571779
69,1.0540306650002635
70,1.0524411002333658
71,1.0596196942173852
72,1.0629296864770605
73,1.0630633515980932
74,1.0571339495719694
75,1.0552838437802055
76,1.0540039301084154
77,1.0546623833868907
78,1.0566226006159747
79,1.0446155865542552
80,1.0392165945174991
81,1.0472293781910138
82,1.0387430190977325
83,1.032764545574854
84,1.0326025971234567
85,1.0363294069706264
86,1.0357187720475007
87,1.0480280648283005
88,1.0365584196520512
89,1.0367740743375884
90,1.0275716007834677
91,1.0377345588418236
92,1.0265111822548407
93,1.027193627155032
94,1.0257636150299936
95,1.0309230877822404
96,1.0292113031046108
97,1.0434488712747574
98,1.0521950679795409
99,1.0511652775884006
100,1.0544842440564046
101,1.0519679520253928
102,1.0517991604699415
103,1.0557343324030266
104,1.0534065413710771
105,1.059586623132618
106,1.0602650112007324
107,1.06433830988342
108,1.0633192523638626
109,1.0589241318477702
110,1.0517032179123371
111,1.048350029821208
112,1.0460949900256755
113,1.0505985194892664
114,1.0461996390694173
115,1.0529576624153492
116,1.0551915517820336
117,1.0525058927291833
118,1.0665774885197907
119,1.0293388568123163
120,1.0123926672414152
121,1.028826960898965
122,1.0471458700213863
123,1.0597366471425054
124,1.0616445383689113
125,1.0563104735804687
126,1.061255784609431
127,1.0601972795250847
128,1.0770919267553765
129,1.0814314092976085
130,1.0878079981773388
131,1.0886937417029467
132,1.0961932587398142
133,1.0958308282102156
134,1.096549241923633
135,1.0972521223170886
136,1.1019945198871934
137,1.0961212410654202
138,1.0995955846600125
139,1.0965050971584407
140,1.0949376749312232
141,1.0940237238062265
142,1.0938090585851414
143,1.0934406389176556
144,1.0927448377778433
145,1.087566115488685
146,1.0903411160061234
147,1.0911255119313694
148,1.1038663547450678
149,1.10291329158462
150,1.102799850798457
151,1.1016603864065881
152,1.1090227897099212
153,1.1076758411018264
154,1.1105785244046475
155,1.1051373707708267
156,1.1063150257747323
157,1.1072437761327854
158,1.1061050295908923
159,1.1054071145697182
160,1.107425245213001
161,1.1029565579935316
162,1.1018086797834914
163,1.0993736298433647
164,1.10496708705898
165,1.1029270920681584
166,1.1007530754400812
167,1.1009763740118539
168,1.104334023862722
169,1.1075518526130814
170,1.1074586528433734
171,1.104812530404195
172,1.0820202851535947
173,1.0977438591875082
174,1.0830533987106672
175,1.0826428203852922
176,1.0938306510734526
177,1.090808522800829
178,1.088935938225945
179,1.090563337549801
180,1.0997867187446133
181,1.106927221923052
182,1.0973555105000146
183,1.0871736309536988
184,1.0948297556610136
185,1.0992629262780749
186,1.087681590731749
187,1.0976582704955677
188,1.0940807185542623
189,1.0913137646424853
190,1.0947217046224698
191,1.0944487561715166
192,1.0904629795524698
193,1.0965221876610847
194,1.0824923933683437
195,1.0836113242267338
196,1.0810029892905446
197,1.084108671591145
198,1.0801805411035907
199,1.0840489790145758
200,1.0843891543556752
201,1.0850337028844004
202,1.0855729035540354
203,1.0909873318295409
204,1.0876675746146236
205,1.089081807527244
206,1.0875123711397792
207,1.0835807429837028
208,1.0823271271755033
209,1.076328554119574
210,1.0709922311976277
211,1.0677706912526683
212,1.0648346000076256
213,1.0874683483299674
214,1.0916845018341519
215,1.1068677356083185
216,1.1110293492477286
217,1.1140334376104641
218,1.1133448288149974
219,1.1194802627741907
220,1.1187667858829942
221,1.1209277218310196
222,1.1186256994208512
223,1.1227445692287654
224,1.1254567361725907
225,1.1276263919932028
226,1.1321237613330164
227,1.1293747026291348
228,1.1302727336051486
229,1.125245211974316
230,1.1233359955540267
231,1.1234043061843875
232,1.1289555733902055
233,1.130013461606776
234,1.1471178520900251
235,1.1485282392164842
236,1.1571878136236795
237,1.1598941971127632
238,1.1691027575174542
239,1.1617556246517495
240,1.165090719182103
241,1.163480282966736
242,1.165435627295008
243,1.1700054875411856
244,1.1676590441440953
245,1.165653297508893
246,1.1666671094901189
247,1.1673755334547133
248,1.1599589400988466
249,1.1599267853063628
250,1.1551000165058791
251,1.1651398223050704
252,1.1702160471462673
253,1.1691663783443815
254,1.1741883844567693
255,1.1714319152206079
256,1.1703014860097978
257,1.1763596188949181
258,1.1721528067856049
259,1.1729626268851951
260,1.1713200461013558
261,1.172000031437225
262,1.167403897313741
263,1.1729414699934169
264,1.1712928385938561
265,1.1763561669285536
266,1.1845185173068304
267,1.183383081312977
268,1.1866216471449806
269,1.1814902610536968
270,1.177413227896392
271,1.1776095410409229
272,1.1793668144427865
273,1.189849609460885
274,1.1882005452969069
275,1.1907739241899005
276,1.1923821755112014
277,1.1988001466199962
278,1.2026221863664264
279,1.2104034472751994
280,1.2160421112324926
281,1.2236360601450893
282,1.2260729661305907
283,1.2287024369215604
284,1.2360770195492563
285,1.2369142757445182
286,1.2389124401405582
287,1.2417515332857854
288,1.241839454930638
289,1.2400101645530053
290,1.2563891946726606
291,1.249436768874886
292,1.2493860017969254
293,1.2463484228512887
294,1.2448899682332089
295,1.242136110546579
296,1.2423469367774393
297,1.2463081636554645
298,1.2445325520025228
299,1.2428577888830528
300,1.249294827349499
301,1.2478376689085426
302,1.244034743866584
303,1.2440002841028317
304,1.2311975297026307
305,1.2303002455658054
306,1.2290168156123882
307,1.2276907178719483
308,1.2252817975817414
309,1.2329441454336105
310,1.2308012772498644
311,1.2336530935725984
312,1.2313842977184402
313,1.230361808946507
314,1.232628008224655
315,1.2300077467092099
316,1.2309896639437545
317,1.231234303170525
318,1.231016492379622
319,1.2311378228080112
320,1.2286152527608227
321,1.2207946375276413
322,1.2312343569251996
323,1.2271701364711614
324,1.2224204522709194
325,1.2324817164036335
326,1.2305441437999298
327,1.2429033479296812
328,1.2546880023887625
329,1.25435163455419
330,1.2546311435462134
331,1.2521742188604303
332,1.2512530234478143
333,1.253663617006199
334,1.2538884034726694
335,1.2531472846977505
336,1.2555830634434728
337,1.255929252714461
338,1.2544892390697964
339,1.2536472659728113
340,1.2513968900806696
341,1.2503464852865216
342,1.255683981399865
343,1.2558161725061152
344,1.235375647049088
345,1.2369020339251775
346,1.2425803881119013
347,1.2475493693230606
348,1.2503942358817495
349,1.25389820764551
350,1.2603636335137507
351,1.260333991449721
352,1.2589504417322954
353,1.258506526440154
354,1.2661555587821693
355,1.2719923294555868
356,1.2719009482922383
357,1.266970489977422
358,1.2698902886448344
359,1.269781283768638
360,1.2708497825009537
361,1.269750975014437
362,1.2747207770100684
363,1.2773572278441179
364,1.2744979746075975
365,1.2707682674245693
366,1.2807520794626066
367,1.2759745948558396
368,1.275564326108312
369,1.274587310370558
370,1.275219281763512
371,1.2774917243007138
372,1.2699521991261644
373,1.2792016558215957
374,1.2684092795794317
375,1.2748759642909497
376,1.2791115612886224
377,1.2813449965184895
378,1.2709851006897475
379,1.2767079025568548
380,1.2758841282990818
381,1.2752882892619997
382,1.2828288943279957
383,1.2852837077824193
384,1.291689107554115
385,1.2910111532324466
386,1.289586240027592
387,1.294599268736412
388,1.2954930483018083
389,1.2944981235540722
390,1.2925611334716833
391,1.301540676695161
392,1.3026002063513724
393,1.3077563420488825
394,1.3115273871808575
395,1.3155071424830551
396,1.3216592848711706
397,1.3225926560795576
398,1.3240159285221487
399,1.3264285768173147
400,1.3284975303023079
401,1.3268909270860585
402,1.3263227117083576
403,1.31195433567202
404,1.3136770031034894
405,1.3245315009212681
406,1.324557124154746
407,1.3284073763601436
408,1.3107195110293504
409,1.3040886787353412
410,1.306748876448674
411,1.317771197229186
412,1.3125809555222299
413,1.3126048897489457
414,1.3159348070499461
415,1.315528428604841
416,1.3174095775462689
417,1.3201245140531424
418,1.3240114263421536
419,1.3264486225642609
420,1.3175368024151237
421,1.321702507995099
422,1.3209990352791265
423,1.3201335377532786
424,1.3372451524971178
425,1.3416260315242061
426,1.3422993674049635
427,1.3418823380443323
428,1.346794416267556
429,1.3490630767227727
430,1.3515636387216725
431,1.3521434346586565
432,1.3480167604918951
433,1.3489066461760908
434,1.3456133215905703
435,1.3451026972723596
436,1.3446486965759616
437,1.3464614445871026
438,1.3484139705949498
439,1.3555966886425037
440,1.3612398201192444
441,1.3625149267547705
442,1.3683056446850101
443,1.366553466695983
444,1.364966117230271
445,1.3682934212273385
446,1.3688970830663576
447,1.3669743872854219
448,1.3691387644316644
449,1.3734503944857344
450,1.3768052722744295
451,1.3844728620369595
452,1.3856625165049976
453,1.3940291143770833
454,1.391871056643563
455,1.3983875748754984
456,1.3959369805284318
457,1.3994930877817398
458,1.4010335054507062
459,1.394445939617971
460,1.3975789795629066
461,1.4023869476169089
462,1.4045186748389487
463,1.407174076985766
464,1.4057885233760874
465,1.4085513210733156
466,1.412221590381813
467,1.407895047383052
468,1.4083405653426821
469,1.4092630521195657
470,1.4090982488249464
471,1.4011273728478468
472,1.417064036348748
473,1.4124692323748613
474,1.4154176328354822
475,1.4246018366261377
476,1.4215750903646789
477,1.4226022645962817
478,1.4245825689713323
479,1.440949304217465
480,1.444138159597988
481,1.4616482184856483
482,1.4612206705999342
483,1.462509486204614
484,1.4559923151481875
485,1.454109880679419
486,1.4544906139918077
487,1.4633221163153505
488,1.4696011157789612
489,1.4746790843685043
490,1.480243593955487
491,1.4739555988337087
492,1.485705951839134
493,1.4931357072068483
494,1.4913014939114038
495,1.4903049001533326
496,1.4926683030821477
497,1.4898944290974643
498,1.4902644714551532
499,1.4914323208650693
500,1.4942693593638252
501,1.487210988113466
502,1.496527917044522
503,1.499785900359317
504,1.5058592360192062
505,1.517133165206544
506,1.5183039544390755
507,1.5206406341080678
508,1.5198590982731313
509,1.5303787666209536
510,1.5432232333461005
511,1.543268924182518
512,1.56007660852383
513,1.5583675541128585
514,1.5640086514097389
515,1.5753920445860525
516,1.5759697676609135
517,1.578273541591062
518,1.5827101647295798
519,1.6031113891799273
520,1.5939969443489836
521,1.570515579846477
522,1.568567089557874
523,1.5699811705673563
524,1.5343682006287687
525,1.467141927645251
526,1.4958592408897657
527,1.4945374630608053
528,1.4342906123647436
529,1.457264365206884
530,1.478392273485284
531,1.4807893842306767
532,1.4972562191141914
533,1.5191054308104726
534,1.5214203618114257
535,1.5075570235280562
536,1.4948576706357335
537,1.4992084379066453
538,1.5228489150849778
539,1.5458120378387354
540,1.5262985102609807
541,1.5058874476566488
542,1.4893560318755772
543,1.491167695358037
544,1.507698314766417
545,1.5093160395241987
546,1.5059512621756068
547,1.512770109517023
548,1.5391466072525546
549,1.5316076664364304
550,1.5238784375012522
551,1.5138568501447416
552,1.5170503792615744
553,1.5208290324044207
554,1.5003548553118067
555,1.505347694042716
556,1.5010486578544986
557,1.4633110726706824
558,1.4365627463462975
559,1.4783563296494733
560,1.4564030265899792
561,1.4568166941588607
562,1.4713558456291327
563,1.438973851687906
564,1.4603553552125847
565,1.4795754671721033
566,1.4904161627169181
567,1.457133964496111
568,1.4633610689316323
569,1.4876834357415056
570,1.477622345952544
571,1.4925902556824164
572,1.4868790019171023
573,1.4998871401869598
574,1.515680522730434
575,1.5125955515789333
576,1.507128794961968
577,1.4948890416729081
578,1.4965703976158922
579,1.476896164494681
580,1.4782714753243817
581,1.4938563069628061
582,1.4976729500445067
583,1.4880581467688083
584,1.4853272811598113
585,1.4718447531681438
586,1.4700956241764815
587,1.4902536384264404
588,1.4928316494901264
589,1.4928159889818615
590,1.5015286941288055
591,1.514412250432266
592,1.5221911793776437
593,1.5241113143085891
594,1.5133515804483084
595,1.5205727526421746
596,1.5164880431267551
597,1.5137140249219012
598,1.5266988455966843
599,1.5208978867817462
600,1.5254473925441137
601,1.521191233525331
602,1.5186808605106241
603,1.4983499304475933
604,1.5176619910698512
605,1.5029362555151857
606,1.5179249059519924
607,1.5297404369408323
608,1.5273325907596043
609,1.5446660511119936
610,1.5492224912157178
611,1.5534999594983332
612,1.5538316442161135
613,1.554899850353387
614,1.54993448667738
615,1.551811879911173
616,1.5501390542618398
617,1.5408035665459896
618,1.5315026203563937
619,1.531413717420002
620,1.520681912357717
621,1.5249878301224213
622,1.508725993935813
623,1.5088120151651916
624,1.4973662168665136
625,1.5022344057444053
626,1.509709202126406
627,1.5136289484367735
628,1.5056866727019058
629,1.520054725012783
630,1.5284546066556552
631,1.5447988439692497
632,1.5534742405901119
633,1.5433227538529881
634,1.5576415590226222
635,1.560236980000831
636,1.5620597042150453
637,1.5659024565057602
638,1.5688631919480893
639,1.5616839367516127
640,1.5633505946665822
641,1.5642769195389306
642,1.572350873414443
643,1.5872575747455422
644,1.592968328885123
645,1.585331455772113
646,1.5769005715554496
647,1.5824721456038495
648,1.5778760993619425
649,1.5823533258034645
650,1.5916144467459759
651,1.595405175675629
652,1.6035530620422576
653,1.6003813349192073
654,1.5970317502019689
655,1.5878511809389708
656,1.5814049985695475
657,1.5895326792612703
658,1.5833867616315556
659,1.6073527346926961
660,1.6139658775399155
661,1.6179507932183446
662,1.6207756150011738
663,1.6164275841913882
664,1.6145086801675559
665,1.6227009866382311
666,1.6359406812418742
667,1.6381614386761723
668,1.6431693992163694
669,1.6344033999746297
670,1.6349228554272481
671,1.6302466749001825
672,1.6307608712964548
673,1.632048137386056
674,1.6277005666083324
675,1.6308203182934882
676,1.6340582269139259
677,1.6378474034767077
678,1.6491025065509601
679,1.6469854939834936
680,1.643255924789056
681,1.6532990343247855
682,1.6579773906729152
683,1.6761206054620625
684,1.6811119819534277
685,1.6721552374521411
686,1.66769286727509
687,1.6629493450604707
688,1.6678154922779551
689,1.6689760732684729
690,1.6769193821048418
691,1.6839193395687462
692,1.684861207189378
693,1.6722590566484343
694,1.6625295370159996
695,1.6637797038118656
696,1.6628661384522572
697,1.6109303601168679
698,1.577605897445457
699,1.6008870321618391
700,1.5933646508686872
701,1.6285362614333911
702,1.6265306636295556
703,1.6071160800953506
704,1.6127814638520295
705,1.6087467187989137
706,1.6003053275603867
707,1.5600893627855539
708,1.5854429240879018
709,1.5682798018334716
710,1.5601719024021754
711,1.5875063930850088
712,1.6020508641312028
713,1.6131090523072915
714,1.6064442073994596
715,1.6225639244688292
716,1.631435501870627
717,1.6668777999206523
718,1.670012767559224
719,1.6564927896318942
720,1.6231149206071867
721,1.6215305419532469
722,1.6092297478581281
723,1.627611950221584
724,1.6361227135374152
725,1.612644637009006
726,1.5793283186884175
727,1.5805996606034758
728,1.5695148104793428
729,1.5935589684935796
730,1.6044880152541665
731,1.6455643780376232
732,1.6413562801954502
733,1.66029151783491
734,1.6722199996121785
735,1.6229973974280074
