,0
0,-0.0024453490041196346
1,-0.003924942575395107
2,-0.007676221430301666
3,0.01860640197992325
4,0.00670594023540616
5,-0.0015997178852558136
6,0.007788553833961487
7,-0.0057456945069134235
8,-0.016684964299201965
9,0.019978562369942665
10,0.003991598263382912
11,0.009972773492336273
12,0.0009399546543136239
13,0.005934698041528463
14,0.0033137095160782337
15,-0.003376873442903161
16,0.018315168097615242
17,0.004819071851670742
18,0.002437758259475231
19,0.014492787420749664
20,-0.007026712875813246
21,0.00861300714313984
22,-0.0057471091859042645
23,0.00317608960904181
24,-0.00524614192545414
25,-0.0017480715177953243
26,0.007095149718225002
27,0.006950032897293568
28,0.0012185826199129224
29,0.005023282486945391
30,0.0013591418974101543
31,0.0033831619657576084
32,-0.0015140093164518476
33,-0.009240622632205486
34,-0.0030936577823013067
35,0.01701604761183262
36,0.0027224994264543056
37,0.0005686310469172895
38,0.014827514067292213
39,0.006106077693402767
40,-0.0077245356515049934
41,-0.004838719964027405
42,0.004853957798331976
43,-0.0034107111860066652
44,-0.0014855475164949894
45,-0.01665385253727436
46,-0.005136595107614994
47,0.0022193179465830326
48,-0.01616508513689041
49,0.006778405513614416
50,-0.00534697063267231
51,-0.007974866777658463
52,0.000149288127431646
53,0.01490265503525734
54,0.0038289488293230534
55,0.011692902073264122
56,0.0014181393198668957
57,0.00019052447169087827
58,0.009399335831403732
59,0.004826401825994253
60,-0.011832073330879211
61,0.008892253041267395
62,-0.013716335408389568
63,-0.013716335408389568
