,0
0,4.424832877703011e-05
1,-0.0005948233883827925
2,0.0020546496380120516
3,-0.00496374536305666
4,-0.003077693283557892
5,0.0031256647780537605
6,0.0028878545854240656
7,0.0023663656320422888
8,0.0009029922657646239
9,-0.0014774368610233068
10,0.0014877842040732503
11,-0.00022645355784334242
12,0.006851261015981436
13,0.0012519827578216791
14,0.0026892502792179585
15,-0.0005324940430000424
16,0.003621581709012389
17,0.0001540233351988718
18,0.0005121680442243814
19,0.0004487774276640266
20,0.0016015756409615278
21,-0.0017440442461520433
22,0.0018584294011816382
23,-0.0009148407843895257
24,-0.0014103217981755733
25,-9.377768583362922e-05
26,0.000958040589466691
27,-9.393625805387273e-05
28,0.0010365535272285342
29,-0.002778763649985194
30,0.0006009454373270273
31,-0.0007006943924352527
32,0.0061105238273739815
33,-0.0017306124791502953
34,0.00035845491220243275
35,0.0006231770385056734
36,0.003713316051289439
37,-0.0015328680165112019
38,0.0009484177571721375
39,-0.003699379740282893
40,0.001525379135273397
41,-0.0008693623240105808
42,-0.00014247727813199162
43,-0.0010748093482106924
44,0.0012967302463948727
45,-0.002978475531563163
46,0.00039074470987543464
47,-0.0015998425660654902
48,0.002800121670588851
49,-0.0009119537426158786
50,-0.001530829002149403
51,-0.0013872869312763214
52,0.0014880249509587884
53,0.0003557541931513697
54,-0.0024897665716707706
55,-0.0011324892984703183
56,-0.012883905321359634
57,0.009304642677307129
58,-0.008656610734760761
59,0.0010948741110041738
60,0.005722947418689728
61,-0.003890546504408121
62,-0.00023630207579117268
63,-0.00023630207579117268
