,daily_return
209,0.05714924493661888
210,0.06571443538769328
211,0.07249953617593397
212,0.06825273841621149
213,0.07939493999840419
214,0.08520033667275162
215,0.10845653343867867
216,0.1105395822050248
217,0.10159006389210279
218,0.07972083232939942
219,0.07861880205168004
220,0.07024202138775948
221,0.08219333835126852
222,0.08848440671065361
223,0.07393690637914974
224,0.051282880548276566
225,0.051912094237400286
226,0.04470090488354561
227,0.06043041386611003
228,0.06796740519059496
229,0.09465023539868889
230,0.09233004242529885
231,0.10454899145410712
232,0.1118838171343497
233,0.07972939951281388
234,0.07977172147828426
235,0.05508461548151988
236,0.05808747984392082
237,0.058333377987037416
238,0.0643836713121615
239,0.06793712566912546
240,0.04722933233141213
241,0.024008466281309815
242,0.025750446879635014
243,0.01099275365593666
244,-0.007216583806227694
245,-0.02235619378143283
246,-0.05057796171880902
247,-0.004162936283515162
248,0.008440856377585071
249,0.005749476377577611
250,0.017325628812579597
251,0.01548316873100597
252,-0.008998518158458424
253,0.023588658107035032
254,0.028517609187012516
255,0.03875267801033733
256,0.04069193335306265
257,0.04577266502480781
258,0.045501924832950236
259,0.040314751380217784
260,0.049077095306509166
261,0.0521725066810097
262,0.05898537319239461
263,0.07312079675199668
264,0.06119141995660482
265,0.06879438740497101
266,0.06755072263697626
267,0.0717158585619333
268,0.06152467099558012
269,0.06122857811958271
270,0.07442159572084917
271,0.0795017592372469
272,0.08242447023085209
273,0.0896598850775594
274,0.09498553567837464
275,0.09464701486315863
276,0.08564186707933219
277,0.0849155327324953
278,0.08463093155935675
279,0.10004197916140645
280,0.1045386668854531
281,0.09904106611254626
282,0.11523864858000876
283,0.11595036695591565
284,0.11664599317803792
285,0.11482759571896062
286,0.12213664977773475
287,0.1252889817486087
288,0.12502532360447915
289,0.12343371524179392
290,0.12163722849539593
291,0.1249394023824284
292,0.11686186577680102
293,0.11542274765906435
294,0.10908446886357037
295,0.10028435907296518
296,0.09886189270395085
297,0.11295654953433965
298,0.11348250651158698
299,0.12092289267849687
300,0.12231923605602812
301,0.12898866900455896
302,0.132563777836481
303,0.13177396292326793
304,0.12531641382473713
305,0.13583121433800827
306,0.11644741525228253
307,0.11576004924377936
308,0.12283997765525001
309,0.11958058900031787
310,0.12301129837238456
311,0.13155993037258162
312,0.14433454725095674
313,0.1369978717496545
314,0.13957747609624094
315,0.14234704922581387
316,0.1456291561609655
317,0.14520286885283729
318,0.13811114080693843
319,0.14126091841156296
320,0.1405239988091569
321,0.1511425830444475
322,0.15110790156528164
323,0.15363547115145315
324,0.15194872532298742
325,0.1566054730827393
326,0.15452997574785377
327,0.1609935957834563
328,0.15874442820420342
329,0.1546129978927322
330,0.1576581612939556
331,0.1576353228537939
332,0.16055456314028338
333,0.1515218145401782
334,0.1485343378644668
335,0.15793773558637114
336,0.1542679872838797
337,0.135244283464516
338,0.1334182296214026
339,0.12855175285111398
340,0.13512992975627136
341,0.10959189514475942
342,0.11876796807943202
343,0.12320692596442173
344,0.13443159715787423
345,0.1298989460405524
346,0.1260575228866203
347,0.1332097067878648
348,0.13193162451248286
349,0.12164291372116853
350,0.12467615232369211
351,0.11382947513387376
352,0.10427748976940987
353,0.10691087291337587
354,0.09064925100655086
355,0.09381804930014348
356,0.11596813340164225
357,0.1265656244714526
358,0.1341707931048619
359,0.14596869202702156
360,0.1478757985214978
361,0.1499949154084783
362,0.14805226618862632
363,0.1535674327221319
364,0.15234637442044496
365,0.1527168327412194
366,0.1661436600428765
367,0.16965745181540814
368,0.17930451163750982
369,0.17855868390614527
370,0.17713860377054935
371,0.16951460531922513
372,0.1676517954147534
373,0.1694189624475726
374,0.1721549983199544
375,0.18004465402985992
376,0.18452833984117922
377,0.19388567330866846
378,0.1907966850030307
379,0.1859143569041768
380,0.18447453764387656
381,0.18853922357197073
382,0.19419873042463132
383,0.20222800970772892
384,0.20473161497769943
385,0.20239950254937944
386,0.19538962045900155
387,0.19983094873549012
388,0.19334325499808958
389,0.19373614754484736
390,0.20197881058431433
391,0.20139928527213113
392,0.19786141538283353
393,0.2010043653573006
394,0.20417282652665358
395,0.20281081268755696
396,0.19021970572155356
397,0.17790974252667024
398,0.17148007856228098
399,0.139551576665919
400,0.15234813758570054
401,0.15050984215339058
402,0.1668822545171278
403,0.16440081931793382
404,0.1517538902321678
405,0.1699353006896691
406,0.1364266006740653
407,0.13793400760870278
408,0.15335702429406184
409,0.1646030863554011
410,0.15546738753009048
411,0.16554112028714973
412,0.1662960478939246
413,0.13847776929984223
414,0.1523374261606234
415,0.14934061715917757
416,0.15861710475691537
417,0.17317803515235064
418,0.17561829837940834
419,0.16466692062697175
420,0.17707561343995426
421,0.19280187060218035
422,0.19495748206338281
423,0.19679778536696357
424,0.19849152507053214
425,0.20859679601032943
426,0.2094086183831585
427,0.20982938991175826
428,0.20214284424965645
429,0.20415109967517187
430,0.20565118735552979
431,0.20417956970022244
432,0.20096134752112427
433,0.20176365622301407
434,0.19409474901509682
435,0.20117684100916255
436,0.19767655213561652
437,0.19463075464958357
438,0.20092872966074804
439,0.1850144928566122
440,0.16250354556084745
441,0.1685998018113537
442,0.18502252582001288
443,0.18134509832925216
444,0.16574952745514304
445,0.17381977128572945
446,0.18060508292373623
447,0.19457857308456794
448,0.19327624057787607
449,0.20494032890333846
450,0.20233795953688039
451,0.20451922522033628
452,0.1973156747281375
453,0.2024559473611991
454,0.20023909247493288
455,0.20175420443457814
456,0.19865340223316763
457,0.2079501405127011
458,0.2140062272031955
459,0.21389653545595722
460,0.22102150544203725
461,0.21530498121491082
462,0.22694126060044573
463,0.2314565942559632
464,0.23288833580394974
465,0.23450525684423962
466,0.24077706245891295
467,0.24419476929431672
468,0.243555762748338
469,0.24507932198951177
470,0.25047028031663254
471,0.24675778905707157
472,0.2550611740215192
473,0.2562992757341982
474,0.2544513011771048
475,0.2501847997681603
476,0.24812449398454195
477,0.2523680433694566
478,0.25992584387148665
479,0.2632510154801846
480,0.2650497765889095
481,0.2620252706365198
482,0.25218267198678324
483,0.24146995799112347
484,0.24748236791431322
485,0.2491876312960506
486,0.261790756068363
487,0.2578354344402276
488,0.25732658878905057
489,0.2584749809656781
490,0.2699134215242607
491,0.27092614534181836
492,0.27676418707264805
493,0.2784571774420799
494,0.2758531339266761
495,0.28308101007681996
496,0.2892663428478299
497,0.2910623163456032
498,0.2894135627792471
499,0.2938331787621724
500,0.2957279425326871
501,0.2875651758528144
502,0.291377693542465
503,0.30483821549915513
504,0.2941140866225318
505,0.29801413285149514
506,0.29101124312012794
507,0.2946568466586825
508,0.3027764643503381
509,0.29764425868713906
510,0.30336068741574174
511,0.3049244644405047
512,0.30742788669592835
513,0.31826606043819616
514,0.3206276944483004
515,0.31496167647765416
516,0.31595368841195404
517,0.31344589968503267
518,0.3056431449616479
519,0.28757989435699405
520,0.29693511791410865
521,0.2931433351128223
522,0.29957089336004405
523,0.27530615715996465
524,0.2825447860781458
525,0.3012570007222588
526,0.3205022651411815
527,0.3234118372527168
528,0.3123598933634688
529,0.32042124765034385
530,0.32129311001449734
531,0.329932035585053
532,0.32477132328280445
533,0.3240500449107526
534,0.316532333318561
535,0.3215921090779965
536,0.31767756848650075
537,0.30867958247234917
538,0.2678154774161532
539,0.23181901307086128
540,0.22534337488089995
541,0.17353559031057952
542,0.15804722211737254
543,0.21313874658189302
544,0.17755884361782504
545,0.23076012361038933
546,0.19357898651827976
547,0.1824407448645533
548,0.09742996274948101
549,0.15034292915573833
550,0.08895602306725059
551,-0.020140508679303948
552,0.07558870957118047
553,-0.04924109948707678
554,0.0036456554686925546
555,-0.05047647885367357
556,-0.046261551413844026
557,-0.08565099141649535
558,-0.10942789264486752
559,-0.013695641572011752
560,0.0008725953765498229
561,0.06534993223966024
562,0.025295421275293606
563,0.06181142081532576
564,0.042793620230213936
565,-0.002091600808186156
566,0.024566420832872193
567,0.009356945368963476
568,0.08058402326760272
569,0.07908151640945693
570,0.11262753804417525
571,0.12744234402150378
572,0.11167773737313791
573,0.13799535674054098
574,0.11309369074781883
575,0.11354879276279206
576,0.15093200775778137
577,0.12642110538463314
578,0.09392538085990276
579,0.11369176734838038
580,0.1145804684661842
581,0.1250038390788908
582,0.14388849730775188
583,0.14250790162373717
584,0.16595864032527952
585,0.14822802268294888
586,0.1181949212799338
587,0.11853066383944277
588,0.12341644772053595
589,0.11210656616216652
590,0.12192096836754751
591,0.1462461322811046
592,0.14157316284213417
593,0.11718463067128093
594,0.09139430837541096
595,0.10871072150052408
596,0.11086708650544597
597,0.15379383247970657
598,0.13569396286314594
599,0.15509290996735658
600,0.1499238210710554
601,0.14970146693455422
602,0.17507269019768068
603,0.20188064305241338
604,0.19476099130797508
605,0.19716303357125042
606,0.2004214489417342
607,0.21101073507108015
608,0.23623395309488426
609,0.23938911753902103
610,0.27364567533278694
611,0.2941053347563698
612,0.27731311774870915
613,0.26533399928580303
614,0.1814772158934186
615,0.20120564272176522
616,0.2091092112226569
617,0.23362390063359584
618,0.2256204557155692
619,0.22616273428869782
620,0.22012848278541064
621,0.22237970034619736
622,0.22471274662763152
623,0.1931312500490634
624,0.20766139500711178
625,0.17598209933349285
626,0.1999787623674556
627,0.21228459469594818
628,0.210845210798976
629,0.21642505400382261
630,0.23579276509301894
631,0.21878676665726582
632,0.22567357865060744
633,0.20789757936214115
634,0.22612595339817276
635,0.2238713159216541
636,0.24718398269099495
637,0.2576431217777826
638,0.254425214289854
639,0.25479617113035524
640,0.2533069435806119
641,0.2619498741951398
642,0.268044294200785
643,0.25645695490448994
644,0.24321348642121743
645,0.24708860612016026
646,0.2400572897151496
647,0.24581229014750727
648,0.23379738179319154
649,0.23385463877349166
650,0.24355189158957535
651,0.2482527978234983
652,0.26346714009453187
653,0.26930757971647745
654,0.27454073435795046
655,0.29067345557876023
656,0.2864234972044406
657,0.2974706293926932
658,0.28933408258498283
659,0.291730175133174
660,0.28689386717546395
661,0.2854351020719015
662,0.2801853136607826
663,0.2800846311613945
664,0.2834503305701399
665,0.3001969684728294
666,0.30359425626029823
667,0.3163717505022017
668,0.32799498285932027
669,0.33459618559519644
670,0.32562332283864204
671,0.3322766047488155
672,0.3552504584456113
673,0.3220484827576344
674,0.31860148181803627
675,0.28964020947145386
676,0.30632943585838857
677,0.2877977012500086
678,0.2960908708904617
679,0.3097291267100677
680,0.30811605412474896
681,0.3125810493463663
682,0.3079682990529018
683,0.2963174804717834
684,0.2721557663387266
685,0.27831160173672687
686,0.25480411955337834
687,0.25680990029236206
688,0.2718636723112513
689,0.2920371724547508
690,0.28402343875829805
691,0.29796161514165354
692,0.29772156550564
693,0.29223845198208176
694,0.31319311840867026
695,0.296987512397459
696,0.3204139416124685
697,0.3316384244233648
698,0.3354964993682952
699,0.34859877060795275
700,0.3385250867665497
701,0.3324606286676497
702,0.3345572142674753
703,0.33851736383610787
704,0.3199643429928438
705,0.3248366994474925
706,0.3207079731471201
707,0.3315203921967427
708,0.326603638618719
709,0.2971390723792855
710,0.2837787648647998
711,0.24189114497300834
712,0.24780879433868996
713,0.24355892119316547
714,0.26405161902683294
715,0.2886317766454518
716,0.2961522404559396
717,0.32140833000470637
718,0.31910508170450447
719,0.36920900620083597
720,0.38588726231204173
721,0.3840175411538327
722,0.36844193416756243
723,0.39263645898479105
724,0.41726620520951085
725,0.4063201517117343
726,0.38914312866455014
727,0.39266950640738507
728,0.38442442859337445
729,0.4006881063718468
730,0.4242038785687252
731,0.41765428765539236
732,0.4181861269592
733,0.4068584786671594
734,0.41836258066624876
735,0.42646478960243583
736,0.43458811014354115
737,0.44800250236728867
738,0.4385303931494269
739,0.44379809167710604
740,0.4400171329582041
741,0.43773618487901955
742,0.4409005669440407
743,0.4305276756581
744,0.4469466454511466
745,0.44312716927866247
746,0.44874795946449075
747,0.44152830924557906
748,0.4409246199543462
749,0.4311146615806629
750,0.437769822807899
751,0.4404210372470716
752,0.44941034936946145
753,0.4471771279654515
754,0.44868203259941564
755,0.4589095072945555
756,0.4425391055510508
757,0.45137836581300905
758,0.4720907623709878
759,0.4839474315107324
760,0.4858947760551642
761,0.4847733333878883
762,0.489316547962241
763,0.49214264883591485
764,0.4935062684842748
765,0.4838084408847456
766,0.4897024667215184
767,0.5008340660744659
768,0.5010857836601976
769,0.48883633122506853
770,0.4879329292550183
771,0.48723491258887663
772,0.46153089638190536
773,0.47581479954659
774,0.44730303930156956
775,0.4565897154741989
776,0.4763078351305048
777,0.4780559895327767
778,0.4949335484180821
779,0.5019673254421919
780,0.51453664387961
781,0.5132200189771416
782,0.5152624333142073
783,0.5150409316703761
784,0.517516174545271
785,0.5195195265662707
786,0.5259886099851798
787,0.5204748708935909
788,0.5198083746865216
789,0.5200976941121849
790,0.5208028374150002
791,0.5387572218909307
792,0.5145252647730587
793,0.49112408487650794
794,0.518984413253571
795,0.5109674203187029
796,0.5060534295692394
797,0.4895079631572907
798,0.5188070540235661
799,0.5329974531271928
800,0.5356268947765965
801,0.5580392263343925
802,0.564896235150794
803,0.5780835602268877
804,0.5910420890296544
805,0.585910960681878
806,0.5933374352286813
807,0.5821361395162068
808,0.5741558817553609
809,0.5823494854499183
810,0.5685711950093311
811,0.5673162060338568
812,0.576981582813858
813,0.6016808461870309
814,0.6072310942438
815,0.6002639410879596
816,0.5976598116465577
817,0.60452742972254
818,0.6249387872637613
819,0.619930423748213
820,0.6218440935325225
821,0.6220423985567265
822,0.633645807679996
823,0.6292135861524211
824,0.6255010693228782
825,0.6263261457533409
826,0.6363930746823283
827,0.6445995272907874
828,0.639624817852593
829,0.6288597349698337
830,0.6433023880200877
831,0.6268478087845264
832,0.6332336312863849
833,0.6291457759189485
834,0.6277769016586356
835,0.6210920352664757
836,0.6314140688732832
837,0.6237638065264774
838,0.6363276226120824
839,0.6350648324233754
840,0.6408921918050172
841,0.6560105553528996
842,0.6668923703160168
843,0.6667087937824121
844,0.6446395441485988
845,0.6151726674888147
846,0.6359099653628257
847,0.6528249383343552
848,0.6514043949133475
849,0.6388510918287595
850,0.6317229497380266
851,0.6420727992667326
852,0.6457566752513155
853,0.655577781315003
854,0.6499412639360787
855,0.6487373605881319
856,0.6549207556834487
857,0.6575331554058677
858,0.6584871203289064
859,0.6626689520483484
860,0.6626952647295139
861,0.6727739691153791
862,0.6666126727053141
863,0.6642396940243052
864,0.6584363860573197
865,0.6638538297860828
866,0.6648695043111446
867,0.6612331681873576
868,0.6575003172670026
869,0.6452151148378895
870,0.6353108788971848
871,0.6075022140020594
872,0.6343519741840513
873,0.6366123679927549
874,0.6325478825526709
875,0.646654431738894
876,0.6607868634361869
877,0.6550917312644229
878,0.6534689164690604
879,0.6638358418899339
880,0.6671800061796191
881,0.6732075623206017
882,0.6624675181551949
883,0.6677016879579212
884,0.6570784340444722
885,0.6776001339244315
886,0.6826650516874755
887,0.6775377749385723
888,0.6804612717639469
889,0.6803470636287234
890,0.6665472078222925
891,0.6359064196210522
892,0.6587209695272838
893,0.6732177436121427
894,0.6727203951224807
895,0.6806801306877863
896,0.6871179220189998
897,0.6829539978286747
898,0.6779872697091727
899,0.6847808725907265
900,0.6794877312495902
901,0.6759275492875669
902,0.6902236016356433
903,0.6732989277902486
904,0.6863425899079447
905,0.6910922380279843
906,0.6876971734350301
907,0.6962868934673556
908,0.7080742203892529
909,0.7108280911105369
910,0.7120609545817032
911,0.7165132927107041
912,0.7053156306460799
913,0.6860018085455424
914,0.6826264009789664
915,0.6930479108636187
916,0.7037883232482323
917,0.704759130123654
918,0.7076336288322802
919,0.696765713337709
920,0.7073802472073896
921,0.7069285634629825
922,0.7088566799816127
923,0.7059499206327111
924,0.7157255416919324
925,0.7115748739099987
926,0.6971776619500276
927,0.6950597404083756
928,0.6870557056819742
929,0.6751688628284551
930,0.6866241685351475
931,0.6721004876556314
932,0.6851511425629846
933,0.6804437327010293
934,0.6722269430571801
935,0.6442899220685399
936,0.6409896756067839
937,0.656732664049615
938,0.6802166163357297
939,0.6802649185414247
940,0.6833442090920041
941,0.6598454175186208
942,0.6658213065554637
943,0.6411952787268553
944,0.6650720023067775
945,0.654564815311282
946,0.6672502977885375
947,0.6700718912119537
948,0.6852714861359517
949,0.6837780229803436
950,0.6729538284582528
951,0.665218705168791
952,0.6650543969632281
953,0.6908885359248593
954,0.7021380458092372
955,0.6966919829647125
956,0.7083782383148414
957,0.7193316364064748
958,0.7161392265336057
959,0.7128734847109854
960,0.7145338055201522
961,0.714268143942312
962,0.7038814620688392
963,0.7194172375888501
964,0.723188732624642
965,0.7285698409098649
966,0.736753366373438
967,0.7443530555859643
968,0.7433955041547324
969,0.7509463049184861
970,0.7532491462449589
971,0.7498038852781863
972,0.7419782045378391
973,0.734640229310443
974,0.7399255501706075
975,0.7417025308725906
976,0.7397719930127444
977,0.7321857907221783
978,0.7248361547680009
979,0.7116533133400036
980,0.7183982919744079
981,0.726259350096818
982,0.7240925244515979
983,0.6823472828175925
984,0.6913646328657437
985,0.6602428215924399
986,0.6419429445505527
987,0.67009219174718
988,0.6724487544412554
989,0.7026540169346722
990,0.722783114436272
991,0.7240360235717718
992,0.7231212119174963
993,0.7340568147418056
994,0.7226220698588406
995,0.7207586191991813
996,0.7368346573435491
997,0.7403440452120409
998,0.7185714920300514
999,0.6998265491315814
1000,0.7254653998752891
1001,0.7360389058790278
1002,0.7455766745735541
1003,0.7617834237835683
1004,0.7670873897877428
1005,0.7712648780737485
1006,0.7672433413843196
1007,0.7647395747874464
