,daily_return
230,0.07828746792385877
231,0.08708196355339948
232,0.09336074502128966
233,0.099539973345812
234,0.10987173242274317
235,0.10251592639024731
236,0.1065888112512623
237,0.1037917585641468
238,0.10210386990524634
239,0.10476199097293026
240,0.09679056964191157
241,0.10952428805055581
242,0.10658734792778324
243,0.1108476414385473
244,0.10531720727566052
245,0.10481753370481428
246,0.0973366813099874
247,0.10245548789188197
248,0.10448853361414634
249,0.11148579940913006
250,0.10977827588113742
251,0.1109913796235853
252,0.11880962496216774
