,daily_return
0,0.0
1,0.003974777757767223
2,0.010116056838558984
3,0.019008185198726935
4,0.018489770134178407
5,0.02263095369882362
6,0.021959429556173582
7,0.030241718006595697
8,0.03944486393394531
9,0.0390287313984472
10,0.0520319093166246
11,0.04809057007797013
12,0.05026226420631574
13,0.056017938152587377
14,0.05586530114769683
15,0.05752935921647828
16,0.06319604736247597
17,0.0722164222782995
18,0.0650769443928445
19,0.05047052717123601
20,0.0533910867699674
21,0.05489448258927121
22,0.028075688756781902
23,-0.01926601585080212
24,0.0035755611789967112
25,0.0027932571894981884
26,-0.03881519694933677
27,-0.02550391258211182
28,-0.00897277420038034
29,-0.007394476098264047
30,0.0027989220680304516
31,0.015161103244536012
32,0.01592696335051791
33,0.005669520585264154
34,-0.0010566572039587552
35,0.005578095740066846
36,0.019577033417984335
37,0.03566143318437098
38,0.023606965062570096
39,0.008265765888037402
40,-0.008662150027541116
41,-0.011519058421655792
42,0.002044391719112415
43,0.00242142085696595
44,-0.0009124388379976311
45,0.0028682381511793142
46,0.02061433562029258
47,0.01428454197057416
48,0.0073726820516906155
49,-0.0026543103077257824
50,0.0020000955161469935
51,0.004934738632340174
52,-0.0085844153054625
53,-0.0038970430356880525
54,-0.005708151909696757
55,-0.03489038027306701
56,-0.0519984707975113
57,-0.025032626159794846
58,-0.038925976796185036
59,-0.03930025217364097
60,-0.02904044904233205
61,-0.047527386737244215
62,-0.03185022879421506
63,-0.022547082025001552
64,-0.012841964916619819
65,-0.03590274127406046
66,-0.03403600644002214
67,-0.016758362953959827
68,-0.025562370981407456
69,-0.013735048752966939
70,-0.018686309947691382
71,-0.01010999856568362
72,-0.001505756185358198
73,-0.0030591130861598037
74,-0.006409888737850977
75,-0.014545205061914479
76,-0.015119246086492732
77,-0.03222198644787899
78,-0.029817088153298532
79,-0.020209060768646148
80,-0.020658238428914344
81,-0.02662178194576381
82,-0.029203943731075488
83,-0.03621611920729706
84,-0.03600785624237668
85,-0.02261923054741599
86,-0.018799922233805444
87,-0.01868347750842514
88,-0.011338647776184319
89,-0.0034031757781115557
90,0.0002884367319229142
91,0.003037397718455237
92,-0.0047373333512712446
93,-0.0022188227705763897
94,-0.004432374056964061
95,-0.004387684459655983
96,0.0076248478252343155
97,0.0004189649747650126
98,0.0025298403377598255
99,-0.0004934738632330626
100,-0.0028569083941138995
101,-0.018633595105795986
102,-0.006293522691338982
103,-0.016442545975799305
104,-0.007605492823581472
105,-0.0004157391411547806
106,-0.0009679861191584926
107,0.012986655355793353
108,0.016814382308333542
109,0.01984045026972403
110,0.020073339720485084
111,0.020009688515868485
112,0.01519454176364965
113,0.014151653361677896
114,0.010734394066103992
115,0.006584791862529027
116,-0.004987060079891026
117,-0.006695493030506761
118,-0.01459516614341183
119,-0.00979370951431191
120,-0.023010343202730876
121,-0.021789404521343037
122,-0.02845712391127031
123,-0.024490764792432618
124,-0.02226069094365979
125,-0.02081976614594505
126,-0.02615167570647403
127,-0.018823289857749614
128,-0.014805396080044164
129,-0.0019102442483175386
130,0.0038531402270671755
131,-0.004977461257933524
132,0.0040638422369110305
133,0.007871427399115172
134,0.00968214287878122
135,0.011919140467982148
136,0.01511759383025657
137,0.00968780775731326
138,0.009430763893922833
139,0.008873638826072172
140,0.016835704281698005
141,0.023770931824526276
142,0.02832179625745268
143,0.02525985073202608
144,0.019449731008752247
145,0.023814834633149484
146,0.020536994292558175
147,0.0202284157703001
148,0.025723898698441383
149,0.027319112757285158
150,0.0324242698187962
151,0.030605057021332094
152,0.027603143472571423
153,0.01970394243287732
154,0.014650713424576356
155,0.019171365171998467
156,0.013631979435234198
157,0.029597180715843052
158,0.03405213560806741
159,0.037652244594036155
160,0.04021426458901178
161,0.036641535849281315
162,0.03355504251688268
163,0.038927629052426305
164,0.049372799597921846
165,0.049952033427821174
166,0.052391235709067674
167,0.046846185093771364
168,0.045955933696690376
169,0.045458840605505424
170,0.04636561456497157
171,0.047206691669239964
172,0.04401099206736281
173,0.04161537787926539
174,0.046207312681548984
175,0.0473295880618374
176,0.05325410685991061
177,0.053603755751526094
178,0.04987547888877031
179,0.05732156832477098
180,0.0637185537281888
181,0.07383862318904111
182,0.07732393970586782
183,0.07001451546445203
184,0.06720111648461802
185,0.0628935271130946
186,0.06509504053260184
187,0.06583548736405831
188,0.07360620581149124
189,0.07855014987144515
190,0.08074363804636531
191,0.0726502575592125
192,0.06538190368715391
193,0.06698231055131876
194,0.06471801139474831
195,0.031208917337071984
196,0.00921770151802459
197,0.020785540838150984
198,0.017182599412916222
199,0.039252730137069536
200,0.03555710500474141
201,0.022375090018462718
202,0.02498911674551696
203,0.01987593443941882
204,0.014800990063411845
205,-0.009691820379603033
206,0.006467166954122083
207,-0.005466450425662406
208,-0.015351663464041265
209,0.0020395923081355516
210,0.011752734661104158
211,0.02242709675054133
212,0.0179995221045548
213,0.025688414528747483
214,0.03266998392512255
215,0.054636258542855476
216,0.05507615209664074
217,0.046942094634473186
218,0.022686500979986812
219,0.018630369272190306
220,0.010332345048068126
221,0.01874232930206632
222,0.023735526333701573
223,0.007792040420798951
224,-0.014436392186776947
225,-0.014474708795736646
226,-0.02167500544654244
227,-0.007402894737191801
228,-0.003032519628605068
229,0.021850616681039936
230,0.020739198984604634
231,0.028780651418547132
232,0.04038106379023265
233,0.008180005921373912
234,0.004981473880230736
235,-0.017525796637310243
236,-0.016143644954365377
237,-0.018279461518674767
238,-0.011953759170118317
239,-0.009129423827562655
240,-0.029145170616304394
241,-0.0495902679904523
242,-0.04626042091778226
243,-0.0604394545256971
244,-0.07913347500250212
245,-0.0958201615072587
246,-0.12213218474773757
247,-0.07837414524260555
248,-0.06788546528282935
249,-0.07096393337064089
250,-0.06028634544759537
251,-0.059529848126964935
252,-0.08611779815927445
253,-0.056028402442095615
254,-0.05207297968597957
255,-0.04175637041161362
256,-0.03806357771855151
257,-0.03311672254046305
258,-0.03335724384146854
259,-0.036826037795910205
260,-0.030551870106221624
261,-0.024848911001845275
262,-0.01828512639720703
263,-0.00473977239619372
264,-0.016900142274996033
265,-0.01000606378039337
266,-0.01090756625566991
267,-0.0034970396682312277
268,-0.01191544256115884
269,-0.009831160655717208
270,0.00768810563550959
271,0.007076220075182604
272,0.00966325995034123
273,0.016732162890751523
274,0.02366699703923736
275,0.02281222981185005
276,0.013918763910917509
277,0.01137287308398438
278,0.009228952596219475
279,0.024240644669472955
280,0.028974358792793975
281,0.02478974449273652
282,0.042669989432642996
283,0.04299509051728645
284,0.0455377555106109
285,0.041355973649819466
286,0.048654540207382135
287,0.05107714124737517
288,0.04970875836641775
289,0.04677529543325232
290,0.043989276699656354
291,0.04843337390802782
292,0.04010796943766759
293,0.039583496100244586
294,0.03421893480928806
295,0.02615293456837331
296,0.02522680560725621
297,0.033309328410555894
298,0.029433213953888204
299,0.03540446799985064
300,0.035688420036268154
301,0.04128500531043233
302,0.04391272216060571
303,0.04283639523952143
304,0.03712777125661293
305,0.04586285659525435
306,0.027324777635816977
307,0.02790928294990569
308,0.03358525520238653
309,0.03229051574234543
310,0.03599141235886294
311,0.044500059913960444
312,0.05778317724626203
313,0.05458912990062337
314,0.05616018954683755
315,0.06286740572875194
316,0.06449322586744222
317,0.06111058527400837
318,0.05343900220088571
319,0.05370407130886323
320,0.05313569516281702
321,0.06398204925879569
322,0.06287299192841544
323,0.0656078693974862
324,0.06548214056562274
325,0.06991333443956016
326,0.06796005285017159
327,0.07381486217075373
328,0.07142444078797738
329,0.06598733758026354
330,0.06926037850987643
331,0.06970593694219374
332,0.07125764158675674
333,0.06470070204367806
334,0.05977194300534472
335,0.06771426006497694
336,0.06503666081217441
337,0.04596679138054349
338,0.04605703604271327
339,0.04045879851231082
340,0.04505152010327951
341,0.02018128712806866
342,0.028522427372128956
343,0.03319406386820334
344,0.041841343589598345
345,0.03786617243748869
346,0.03447833903873376
347,0.0424315137822191
348,0.038374123212526534
349,0.02684743294062586
350,0.030683185137752922
351,0.021098918771387698
352,0.012181770531036529
353,0.013932926107248056
354,-0.00036137204301966985
355,-0.00017041842916953875
356,0.020470904043018212
357,0.02882534101585499
358,0.036120288345466545
359,0.046726121140439725
360,0.04989805972402972
361,0.04932724453305992
362,0.047567670317919086
363,0.05167415650155571
364,0.05098288396291206
365,0.05190618048476314
366,0.0661266778563776
367,0.06767602213488555
368,0.07771347878381252
369,0.07634226346358908
370,0.07668097599248291
371,0.06945739039660115
372,0.06899814184116493
373,0.06858562853361772
374,0.07154167230204278
375,0.0762737341691253
376,0.07906337213067216
377,0.08628703640542268
378,0.08451935826682622
379,0.0798473283764094
380,0.07893488953841121
381,0.08202500209876074
382,0.09120485908103437
383,0.10103200711445992
384,0.10212493527679789
385,0.10117709094797478
386,0.09651300762327653
387,0.09663873645513998
388,0.09386837481637555
389,0.09458144140159375
390,0.10172327965310379
391,0.09853206474673115
392,0.09333587623436523
393,0.09540922177708544
394,0.09657343299428445
395,0.09563361391004821
396,0.08218896886071536
397,0.07087534096471337
398,0.06691102749645683
399,0.03600266343705827
400,0.048562249894631204
401,0.047657914980088645
402,0.06260792282043792
403,0.058952187874439455
404,0.04320130783162557
405,0.058648880836370765
406,0.026402267902650545
407,0.030429445786838816
408,0.04278116267383392
409,0.05284316712973314
410,0.04586002415598811
411,0.05553980666871272
412,0.05753423730632701
413,0.032423876424453324
414,0.04329761076667005
415,0.038426129944604925
416,0.04882731900260895
417,0.06196582457460709
418,0.06361863156519298
419,0.052127346784117234
420,0.06169273022204225
421,0.07670560247832325
422,0.07949767948479369
423,0.0810304225220484
424,0.08400818165817969
425,0.09317710227773168
426,0.09500638597036382
427,0.0964997108944996
428,0.09075127540412997
429,0.09212013035829836
430,0.09358159034069158
431,0.09147512099433275
432,0.08504107784385151
433,0.08564210572032538
434,0.0799129465527384
435,0.08647680983624517
436,0.08327056726598903
437,0.08041570452245517
438,0.08430629589092709
439,0.07045716277863412
440,0.05054015796986033
441,0.055471670768591164
442,0.0704846217037407
443,0.06662943582609415
444,0.0539811782837214
445,0.061311609783026855
446,0.06738074034140373
447,0.0802682603228857
448,0.07909075237690999
449,0.08865574242049257
450,0.08773645852093503
451,0.08869925183477334
452,0.07839947983826634
453,0.08071342536086057
454,0.07912057166807185
455,0.08096755810611667
456,0.07982270189056861
457,0.08596720680496861
458,0.09131123291124665
459,0.09053538058896504
460,0.09517719779387779
461,0.08951900696567816
462,0.10164955755331895
463,0.10627209843544927
464,0.10750161311350359
465,0.10749878067423757
466,0.11484006985739592
467,0.1150994740868414
468,0.11551238078873083
469,0.11551238078873083
470,0.11922248283286296
471,0.11915686465653375
472,0.12813727070715908
473,0.12939935843677253
474,0.1252823292847569
475,0.120733117108069
476,0.11852554541568727
477,0.12292975243772908
478,0.13061793675210542
479,0.13284195232800355
480,0.1345467660506683
481,0.1300112439970995
482,0.11920029539194599
483,0.107911687376127
484,0.11383211487303835
485,0.11496044852620146
486,0.1285469515754405
487,0.12429860739189791
488,0.1231755452229244
489,0.12436713668636146
490,0.13325973711974037
491,0.13339388459053336
492,0.13744277784242787
493,0.13870242652711795
494,0.1375792856792759
495,0.14312559515646828
496,0.1462729072542177
497,0.1501578337441576
498,0.14870439900635124
499,0.15297209819154522
500,0.1539336326434877
501,0.1465569379695042
502,0.149630527967469
503,0.16293866517995403
504,0.15351553313627742
505,0.15627495841232042
506,0.15145296659854202
507,0.15795514564914437
508,0.16648763290139734
509,0.16112464518781078
510,0.16447951214066392
511,0.16579352792348767
512,0.16944123762489904
513,0.18021386962109287
514,0.18224653818879832
515,0.17612099488170685
516,0.17572744318146838
517,0.17467283162809033
518,0.16781014600201938
519,0.14952423281612548
520,0.15705922937353178
521,0.1575265031735551
522,0.1625615573632324
523,0.13825403565553596
524,0.1440460592390549
525,0.1604745216973935
526,0.17994030319531795
527,0.18352231604153157
528,0.17235329990583326
529,0.17937515288288042
530,0.17935579788122946
531,0.19043700839968158
532,0.18527630405700934
533,0.18425993043372224
534,0.17757726205877988
535,0.1822437057495334
536,0.17708544045178454
537,0.1679180934096025
538,0.12636117392963508
539,0.09093412509452681
540,0.08594824519766209
541,0.03797254626770252
542,0.02357997821067781
543,0.07570535802308087
544,0.044046082842715384
545,0.09131681911091238
546,0.0522586618156462
547,0.04192592337323764
548,-0.039195530599663964
549,0.007821072923276828
550,-0.05119193371651176
551,-0.14596314854892645
552,-0.06600024091469192
553,-0.18673414481144435
554,-0.14448225488601374
555,-0.19840025403832773
556,-0.19081608318810894
557,-0.22760341098071912
558,-0.25105050058249634
559,-0.16593208141091065
560,-0.14596590230932405
561,-0.09151784361992343
562,-0.12839305570864845
563,-0.10056913933106748
564,-0.11709831074108645
565,-0.15632043479830715
566,-0.1373899843216586
567,-0.15192873771635684
568,-0.08636878374978907
569,-0.08742142833145461
570,-0.056011879879709126
571,-0.044498879730927365
572,-0.057736048604024925
573,-0.03521792040263094
574,-0.05316063636412649
575,-0.05181798147316863
576,-0.023425688949541446
577,-0.047275614358040285
578,-0.07271705591856337
579,-0.054309898596310524
580,-0.05272113620468377
581,-0.042247011835580106
582,-0.027804954770268786
583,-0.029103234779392362
584,-0.007659938600581007
585,-0.019267196033826206
586,-0.04432484207380483
587,-0.04327463653706276
588,-0.0379036235788891
589,-0.04670354030517465
590,-0.03819363388818131
591,-0.01984729533127927
592,-0.024251502353321075
593,-0.042669596038295454
594,-0.06348849671668844
595,-0.048286716497138116
596,-0.045866475823200026
597,-0.009129895900772622
598,-0.024861027547593006
