,daily_return
89,-0.1344775719571416
90,-0.1532201921309484
91,-0.17358599119137375
92,-0.1608542032652711
93,-0.1572073036186331
94,-0.12292523049936177
95,-0.1361868252610643
96,-0.12215634353905691
97,-0.12612531822440476
98,-0.1264027744181292
99,-0.10708126769458759
100,-0.0857624412224064
101,-0.09111342038535575
102,-0.09093056115211562
103,-0.08799145544037268
104,-0.08078074124581536
105,-0.059171572295464325
106,-0.056682648664429625
107,-0.029781894310910717
108,-0.012270944705390918
109,-0.02679936483955314
110,-0.03619326769367148
111,-0.10108197217529369
112,-0.08457268423885189
113,-0.07763323297955183
114,-0.05831173825734093
115,-0.06457981764067455
116,-0.0636681414391006
117,-0.06905853627953684
118,-0.06709291420242214
119,-0.06555537824492452
120,-0.09050233911417371
121,-0.07981931146306831
122,-0.10409007634528555
123,-0.08382533146372984
124,-0.07628638009790312
125,-0.07485994527270623
126,-0.07051361365339248
127,-0.05663868104875114
128,-0.0693130330888938
129,-0.06421213719383556
130,-0.0768765338787748
131,-0.06379395454192582
132,-0.06620906921470593
133,-0.04830828856902114
134,-0.03981990485675069
135,-0.04291452944313112
136,-0.043310932470524866
137,-0.045062407427721385
138,-0.038635138388524504
139,-0.034003389222241664
140,-0.04222052822137434
141,-0.04947284343101044
142,-0.04671988864947352
143,-0.052468135415275396
144,-0.048618735508644484
145,-0.059019583342747484
146,-0.060938219229163426
147,-0.05384432454273502
148,-0.050590771804664425
149,-0.035257798126431816
150,-0.03093966872156617
151,-0.027219317835613266
152,-0.013442570934605658
153,-0.016349638630330676
154,-0.009952558728343108
155,-0.014200955598398068
156,-0.012264150865192502
157,-0.016468516976045566
158,-0.016820315497078075
159,-0.020355585135627186
160,-0.021231661491032172
161,-0.019826961745037952
162,-0.006104608850569848
163,-0.002990796739619772
164,0.011780540404726425
165,0.022149975146402934
166,0.027884557307369606
167,0.01985662233662966
168,0.02898045841413288
169,0.047004274876327745
170,0.02251658376495347
171,0.01868735973352398
172,-0.0019846375099166202
173,0.010675858225088763
174,-0.0034327768549575755
175,0.0030861257010357246
176,0.014835083726203013
177,0.013060199424839603
178,0.016717629506500575
179,0.013750771061510791
180,0.003791646015658401
181,-0.016520280540309074
182,-0.010408649076045995
183,-0.02668256165106797
184,-0.02738036717815706
185,-0.014673188345545207
186,0.000706811565024168
187,-0.003765823120397971
188,0.006956248720775271
189,0.00822780324178285
190,0.0036134694697795844
191,0.020157154979227654
192,0.006833455031239
193,0.025808771331063518
194,0.0332437476437355
195,0.03704394214887996
196,0.044448198246910486
197,0.03868790276017098
198,0.032850387709290274
199,0.033953537108459386
200,0.03847275967393404
201,0.024838966771532744
202,0.02638920637533504
203,0.02169914204490664
204,0.030008189953318443
205,0.027227211411342545
206,0.003453987117069124
207,-0.006915863797259614
208,-0.04020720155235913
209,-0.03534313577472603
210,-0.03803301714986851
211,-0.022263271107817895
212,-0.003142911709769436
213,0.0031764432976189028
214,0.02344635729266109
215,0.021347785205547032
216,0.06482686199806342
217,0.07680804058596524
218,0.07227760638566494
219,0.06078408688850745
220,0.07953228971357573
221,0.09933920270042673
222,0.09413472918729848
223,0.0816904524323161
224,0.08420348477941109
225,0.07698739334479687
226,0.09137949345542307
227,0.10941630246728984
228,0.10294864833774264
229,0.10373749973328739
230,0.09507344168591647
231,0.10145947908686903
232,0.10748524357059552
233,0.11402025589088183
234,0.12458446265540224
235,0.11846719736477995
236,0.1223077159104089
237,0.11880133135214965
238,0.11550726775355713
239,0.12039122868449592
240,0.11144539886788052
241,0.12418573159300017
242,0.12065152850110228
243,0.12468013358868402
244,0.11973096120549043
245,0.11807110700814327
246,0.11034741191768749
247,0.1148718715525765
248,0.11643598031198099
249,0.12290809774776945
250,0.12036497138845337
251,0.12269397818240968
252,0.12988928845369108
