,date,tic,open,high,low,close,volume,macd,rsi_30,cci_30,dx_30
0,2020-01-02,AAPL,74.05999755859375,75.1500015258789,73.79750061035156,73.44940185546875,135480400,2.1391980743573242,76.4649170652694,176.81979145662612,58.79578415199308
0,2020-01-02,AMGN,243.0,243.19000244140625,238.97999572753906,217.77125549316406,2088000,3.7137337578992344,68.82169747842975,66.32812383016486,38.32347530534891
0,2020-01-02,AXP,124.66000366210938,126.2699966430664,124.2300033569336,120.65303802490234,2708000,1.4157268003841494,59.23127043089609,97.92276642673022,28.07259086687342
0,2020-01-02,BA,328.54998779296875,333.3500061035156,327.70001220703125,331.34857177734375,4544400,-7.198673983857418,44.29797136733346,-77.65900608191731,26.88982973080468
0,2020-01-02,CAT,149.0,150.5500030517578,147.97999572753906,139.1865997314453,3311900,1.609581034670839,61.562715877585354,145.99567442687544,26.046420673269445
0,2020-01-02,CRM,163.9199981689453,167.07000732421875,163.5800018310547,166.99000549316406,5189300,1.4847845460875533,59.66076351994521,133.39420176308968,23.382849587229213
0,2020-01-02,CSCO,48.060001373291016,48.41999816894531,47.880001068115234,44.06574249267578,16708100,0.6230085718333456,57.06976867250101,128.41517140494747,31.1447800029027
0,2020-01-02,CVX,120.80999755859375,121.62999725341797,120.7699966430664,104.47488403320312,5205000,0.6769997402506363,55.899271509814746,164.12193416469404,21.27018767344737
0,2020-01-02,DIS,145.2899932861328,148.1999969482422,145.10000610351562,148.1999969482422,9502100,0.6386716537319899,58.25253390796045,-9.762881764748023,14.889178263602115
0,2020-01-02,GS,231.0,234.63999938964844,230.16000366210938,219.08180236816406,3736300,3.274624737350365,63.156945667650895,117.67430520901316,36.121453915209486
0,2020-01-02,HD,219.0800018310547,219.75999450683594,217.83999633789062,205.04698181152344,3935700,-0.6360305285029426,48.29868816974131,27.879814275164907,9.150478552862468
0,2020-01-02,HON,177.5,180.8000030517578,177.13999938964844,170.1803436279297,2857400,0.5908469438486748,58.94036503982417,169.93422122595803,23.009395405199005
0,2020-01-02,IBM,129.06309509277344,129.94264221191406,128.8432159423828,110.23250579833984,3293436,0.04613390911065096,50.740397712282316,99.29860240141457,6.7705119230300825
0,2020-01-02,INTC,60.2400016784668,60.970001220703125,60.220001220703125,54.98459243774414,18056000,0.81508447570436,65.81949225358636,181.28662306930372,46.98089096379349
0,2020-01-02,JNJ,145.8699951171875,146.02000427246094,145.0800018310547,135.0647735595703,5777000,2.499536966193972,67.72859004766295,95.45690587530333,54.045453830481414
0,2020-01-02,JPM,139.7899932861328,141.10000610351562,139.25999450683594,127.80300903320312,10803700,2.2029131639975645,70.87770013996797,119.74818662711078,53.20136721221238
0,2020-01-02,KO,55.31999969482422,55.43000030517578,54.7599983215332,50.06427001953125,11867700,0.44086829450968423,57.04726703122695,106.11046937601111,16.40205718496237
0,2020-01-02,MCD,198.0,200.8000030517578,197.80999755859375,187.3220672607422,3554200,0.8462279431909963,53.86549419980949,188.61367096210864,29.13168565238517
0,2020-01-02,MMM,177.67999267578125,180.00999450683594,177.13999938964844,161.35760498046875,3601700,2.3815220001756643,59.85819810325538,170.33668053112908,42.10017578325822
0,2020-01-02,MRK,86.90839385986328,87.91984558105469,86.23091888427734,79.58069610595703,8251428,1.3072304679143798,65.43706411550076,105.59952628490974,33.684819607514825
0,2020-01-02,MSFT,158.77999877929688,160.72999572753906,158.3300018310547,155.76181030273438,22622100,2.699185331116496,69.64941501473085,144.38040569335803,41.996750232942325
0,2020-01-02,NKE,101.36000061035156,102.20999908447266,101.0199966430664,99.41159057617188,5644100,2.0410894736420033,66.68576764913956,111.90659312657372,49.64736936121468
0,2020-01-02,PG,124.5,124.7300033569336,122.94000244140625,113.91986846923828,8130800,0.5373021324565457,51.739951113123865,-1.7345751092047934,2.501306894373094
0,2020-01-02,TRV,137.52000427246094,137.74000549316406,136.13999938964844,128.1347198486328,1117300,0.552946720789663,52.17792999093434,139.0861320531555,11.25953880928518
0,2020-01-02,UNH,293.9800109863281,295.70001220703125,289.7900085449219,280.1859130859375,2543400,6.457342551658257,66.9405674376035,71.60548573822967,42.147625734380625
0,2020-01-02,V,189.0,191.13999938964844,188.72000122070312,187.00743103027344,8733000,2.2078816251948297,62.07114272507751,156.2051652827098,29.2867303592235
0,2020-01-02,VZ,61.380001068115234,61.45000076293945,60.810001373291016,52.23039627075195,11447900,0.24652124973689382,54.166947773982756,42.90490209191417,5.545373765171687
0,2020-01-02,WBA,59.279998779296875,59.59000015258789,58.70000076293945,51.40926742553711,5700500,0.03434492150362445,54.41021170048707,4.100547514807469,17.826349283294103
