,date,tic,open,high,low,close,volume,macd,rsi_30,cci_30,dx_30
0,2016-01-04,WMT,60.5,61.4900016784668,60.36000061035156,53.1331672668457,11989200.0,0.4980216705624514,52.58366000460183,108.57164120142996,7.6526949795947345
1,2016-01-05,AAPL,26.4375,26.462499618530273,25.602500915527344,23.471439361572266,223164000.0,-0.6579460207754941,38.148797126814955,-124.75799647792385,43.13554633197067
1,2016-01-05,AMGN,159.0,160.2100067138672,157.25,128.1896209716797,2678900.0,0.42244562451276124,49.72220785072648,-72.25312351026693,15.755170537087704
1,2016-01-05,AXP,67.37000274658203,67.70999908447266,65.66999816894531,59.626312255859375,10809200.0,-0.7784861101049501,37.4630180725703,-216.79602437950044,42.49906513645927
1,2016-01-05,BA,140.99000549316406,141.6999969482422,139.77000427246094,126.51630401611328,3357000.0,-0.6017478028199719,47.38514557317892,-142.61243974875407,17.58105182996328
1,2016-01-05,CAT,68.37999725341797,68.44000244140625,66.41999816894531,55.16067886352539,6139100.0,-0.29662583657528785,45.67446228488795,-38.51280982367118,17.186118582733272
1,2016-01-05,CRM,77.06999969482422,77.97000122070312,76.66999816894531,77.05000305175781,2656800.0,-0.297125892027708,48.883620390655565,-96.36093845430162,16.75475045483918
1,2016-01-05,CSCO,26.540000915527344,26.65999984741211,26.18000030517578,21.079540252685547,22024900.0,-0.06948014476678921,45.792984524175345,-120.86525218432341,21.47963049333049
1,2016-01-05,CVX,89.05000305175781,89.6500015258789,87.83999633789062,65.68497467041016,7883400.0,0.040875708068284666,50.498298519904566,-49.38985506972694,6.1553610575466475
1,2016-01-05,DIS,102.66999816894531,102.66999816894531,99.88999938964844,95.19342041015625,16212900.0,-2.3362001438656677,38.58080552792521,-164.83453188797807,50.739379765899706
1,2016-01-05,GS,176.7100067138672,177.5,172.9199981689453,151.89141845703125,4521600.0,-1.9415064331092253,42.593470525882914,-137.70562207622055,31.81758438343679
1,2016-01-05,HD,131.14999389648438,131.94000244140625,130.0500030517578,110.93424224853516,5320900.0,0.5708490693622394,53.672798453612565,-100.60485623035318,9.139175843654854
1,2016-01-05,HON,97.85385131835938,98.75955200195312,97.5010986328125,84.98198699951172,2678605.0,0.32655903035484357,51.92132353459519,-4.346489513137685,2.0062618568568857
1,2016-01-05,IBM,130.74569702148438,130.86997985839844,128.91969299316406,93.61817169189453,4105341.0,-0.20492732456098395,45.125706536106925,-109.06426767272826,12.688162479100335
1,2016-01-05,INTC,33.959999084472656,34.0,33.529998779296875,27.39301109313965,16709500.0,0.06452837334857264,50.82714705541719,-183.47801471309515,13.934991448685107
1,2016-01-05,JNJ,100.58000183105469,101.44000244140625,100.56999969482422,83.19884490966797,6467200.0,0.13003266886165932,50.09661588607206,-142.77676609034148,28.296697379587098
1,2016-01-05,JPM,63.70000076293945,64.12999725341797,63.040000915527344,52.32196807861328,16566700.0,-0.1612881305243974,47.06866344837596,-189.24210882273456,24.010165313815847
1,2016-01-05,KO,42.310001373291016,42.630001068115234,42.16999816894531,34.00822830200195,15781900.0,0.10906561594973851,51.35753688151066,-116.26300884219579,17.131984872634433
1,2016-01-05,MCD,117.41000366210938,119.2300033569336,117.29000091552734,99.57965087890625,6314000.0,1.244721404726974,64.46889798771895,87.28038222253399,2.5031412284191554
1,2016-01-05,MMM,146.82000732421875,147.5,145.61000061035156,116.9910659790039,2688100.0,-1.2760303359227692,44.63117115425458,-122.29247026745625,34.59381669571411
1,2016-01-05,MRK,50.372135162353516,51.020992279052734,50.257633209228516,40.7972297668457,11607124.0,-0.005936009806433162,50.79047203548489,1.0189614233635662,1.9211621122095104
1,2016-01-05,MSFT,54.93000030517578,55.38999938964844,54.540000915527344,49.231529235839844,34079700.0,0.39585179534124393,56.057710782706856,-9.204602568881672,17.494365222649442
1,2016-01-05,NKE,61.720001220703125,62.59000015258789,61.720001220703125,57.89788818359375,9220600.0,-0.5264062960198501,47.63354478925844,-153.44443855926855,13.555276827851822
1,2016-01-05,PG,78.44000244140625,78.95999908447266,78.20999908447266,64.01390075683594,8133700.0,0.5697314847051871,54.59199738923087,25.60032693403429,1.8577556881164554
1,2016-01-05,TRV,109.91999816894531,110.7300033569336,109.54000091552734,93.92473602294922,1870400.0,-0.04483377879810746,49.52107695664778,-128.4243209349223,24.138384057057458
1,2016-01-05,UNH,116.72000122070312,117.88999938964844,116.20999908447266,105.00580596923828,2816800.0,0.49525524291760803,49.980171821861575,21.608004558679557,5.700165602230103
1,2016-01-05,V,76.25,76.51000213623047,75.54000091552734,72.59232330322266,8972700.0,-0.32561258537846527,48.295921019971004,-156.1214524647416,28.488068079263957
1,2016-01-05,VZ,46.20000076293945,46.54999923706055,45.630001068115234,33.24919128417969,15632800.0,0.20845198932244102,53.49634739418634,54.05511392607236,7.436424212623298
1,2016-01-05,WBA,82.79000091552734,83.08000183105469,80.83000183105469,64.13339233398438,7603100.0,0.03680742386286795,44.57116640049641,-124.97236526622908,23.986567653761632
1,2016-01-05,WMT,62.029998779296875,63.04999923706055,61.849998474121094,54.39535903930664,13326000.0,0.6084532755524563,56.43524596264145,233.02586235808647,25.845216912496234
2,2016-01-06,AAPL,25.139999389648438,25.592500686645508,24.967500686645508,23.01211166381836,273829600.0,-0.7290787933779832,36.42173351554989,-149.9261516359175,50.026994072351506
2,2016-01-06,AMGN,155.00999450683594,157.92999267578125,154.89999389648438,127.01448822021484,3826900.0,0.11801897186995802,48.62109340207691,-125.52787256722601,22.815150876005326
2,2016-01-06,AXP,65.23999786376953,65.55000305175781,64.23999786376953,57.970523834228516,9752200.0,-1.0301503675283215,34.3192191094887,-282.18326896786294,49.487053687466656
2,2016-01-06,BA,138.8300018310547,139.35000610351562,137.25999450683594,124.50739288330078,4254100.0,-0.9050607475724632,45.27410953203052,-191.6895808320029,25.787795519171663
2,2016-01-06,CAT,65.9800033569336,66.8499984741211,65.62000274658203,54.291629791259766,6639300.0,-0.3898077366418491,43.919167059255514,-73.53124348527638,22.22147172982833
2,2016-01-06,CRM,75.72000122070312,77.33000183105469,75.62999725341797,76.29000091552734,3484400.0,-0.4143580827978042,47.39605831676936,-127.13921308754703,23.459872904078697
2,2016-01-06,CSCO,26.079999923706055,26.139999389648438,25.81999969482422,20.85503578186035,30799800.0,-0.11514806285861212,44.345277268145104,-172.7073863462717,27.29526159793116
2,2016-01-06,CVX,87.44000244140625,87.77999877929688,85.16000366210938,63.09013366699219,14511400.0,-0.20452860346368595,46.555996782344074,-155.20252324622186,18.664115881419978
2,2016-01-06,DIS,99.37999725341797,101.45999908447266,99.36000061035156,94.68395233154297,13934500.0,-2.5851380000466975,38.042169598622955,-162.7840200216699,52.11082613161091
2,2016-01-06,GS,171.30999755859375,172.02000427246094,169.10000610351562,148.18331909179688,5539400.0,-2.50189084649503,40.22325213718225,-193.9660354388123,39.15176143992216
2,2016-01-06,HD,129.0,129.89999389648438,128.55999755859375,109.78602600097656,8199600.0,0.33174365023069186,51.503855650363995,-202.1323911551833,18.024532342337395
2,2016-01-06,HON,97.37716674804688,97.72037506103516,96.74794006347656,84.0204849243164,2435152.0,0.22147739320092796,49.98227922580333,-53.265885694000595,7.277325005717788
2,2016-01-06,IBM,128.47036743164062,129.61758422851562,127.74378967285156,93.14955139160156,4509201.0,-0.31199182178404783,44.33996022193213,-148.3220667692817,18.068874701711252
2,2016-01-06,INTC,33.25,33.52000045776367,32.79999923706055,26.785722732543945,25491300.0,-0.03506155700589275,47.36453606279237,-265.80633315474506,24.561750472850065
2,2016-01-06,JNJ,99.81999969482422,100.97000122070312,99.5999984741211,82.77831268310547,7733800.0,-0.015514796184845636,49.06015957209855,-180.6597069293061,34.500520977586305
2,2016-01-06,JPM,62.720001220703125,63.130001068115234,62.34000015258789,51.566646575927734,22961500.0,-0.3062499372967338,45.2122672748081,-219.07543972075982,28.845771622188348
2,2016-01-06,KO,42.20000076293945,42.5099983215332,42.040000915527344,33.824398040771484,16245100.0,0.055147204754206314,50.20828469400551,-138.11393242411248,19.50794409791676
2,2016-01-06,MCD,118.0,119.2699966430664,117.80999755859375,98.91133117675781,6543800.0,1.1644889092485755,62.267837113573144,81.36386179041247,2.8312179745510497
2,2016-01-06,MMM,145.58999633789062,145.75999450683594,143.4199981689453,114.63472747802734,2997100.0,-1.5460241437969415,41.75600679868031,-149.23543425601778,41.65510812408162
2,2016-01-06,MRK,50.10496139526367,50.524810791015625,49.818702697753906,40.23688888549805,13064263.0,-0.03152482128214018,48.59343051115449,-64.46815061444738,7.672110767061311
2,2016-01-06,MSFT,54.31999969482422,54.400001525878906,53.63999938964844,48.33721923828125,39518900.0,0.267995041329371,52.843772103079104,-114.68614299871814,25.642542427452756
2,2016-01-06,NKE,61.29999923706055,62.040000915527344,61.150001525878906,57.071815490722656,6551600.0,-0.6304953080115467,45.81536738771909,-171.69432736352803,17.812120874631955
2,2016-01-06,PG,77.66999816894531,78.29000091552734,77.12000274658203,63.395103454589844,9551000.0,0.4421194489495335,52.30216266324847,-17.56191141921699,9.439675822453115
2,2016-01-06,TRV,109.33999633789062,109.79000091552734,108.56999969482422,92.70890045166016,1730900.0,-0.26322536799206375,47.31692323913725,-161.28657383730848,28.923432844772982
2,2016-01-06,UNH,115.77999877929688,116.6500015258789,114.5,103.93485260009766,2677300.0,0.3104859368171873,48.54664717204952,-41.02059462276247,14.471062325891904
2,2016-01-06,V,75.0,75.8499984741211,74.8499984741211,71.64054107666016,16092000.0,-0.47698121515439595,46.500171476532614,-185.18391335984845,32.80263619514099
2,2016-01-06,VZ,45.4900016784668,45.95000076293945,45.279998779296875,32.94880676269531,19082700.0,0.1790450304502471,51.622690633318946,-4.383163829079439,0.763976301689969
2,2016-01-06,WBA,80.54000091552734,81.26000213623047,79.43000030517578,63.15000915527344,11659200.0,-0.26010820993707284,43.04860087044151,-193.33867803204615,30.89588185604403
2,2016-01-06,WMT,62.47999954223633,63.95000076293945,62.470001220703125,54.94000244140625,16564600.0,0.7314871602499764,57.959609210844874,251.7572240576736,33.87852193637494
3,2016-01-07,AAPL,24.670000076293945,25.032499313354492,24.107500076293945,22.04090118408203,324377600.0,-0.8539764877506038,33.14006422385947,-178.07459909104352,57.4861342167361
3,2016-01-07,AMGN,153.05999755859375,156.4499969482422,152.88999938964844,123.98339080810547,4162500.0,-0.3636338284243834,45.90834265703795,-171.84317172262865,28.308268303670538
3,2016-01-07,AXP,63.310001373291016,64.25,63.08000183105469,57.44858932495117,11323900.0,-1.2572194147678601,33.40510733298969,-279.5229889915926,54.30267298751972
3,2016-01-07,BA,136.3800048828125,136.6699981689453,132.50999450683594,119.28781127929688,7013700.0,-1.5487618920988382,40.432574811295964,-267.5216847224079,38.230142202967365
3,2016-01-07,CAT,65.08000183105469,65.5199966430664,63.65999984741211,52.42233657836914,8601500.0,-0.607488652689355,40.4593582223105,-127.19303147734934,32.90574605562877
3,2016-01-07,CRM,75.12999725341797,75.5999984741211,73.47000122070312,74.30000305175781,6972200.0,-0.6602309042113035,43.78681512497478,-203.18445811162806,35.07087564489041
3,2016-01-07,CSCO,25.489999771118164,25.739999771118164,25.1200008392334,20.373945236206055,43235400.0,-0.18799313551427232,41.44100601212108,-232.8197270886871,36.9947541795265
3,2016-01-07,CVX,84.55000305175781,85.75,82.66999816894531,60.85445785522461,15368800.0,-0.5728106376144808,43.52729751205106,-225.72757884113517,28.172868120538887
3,2016-01-07,DIS,98.95999908447266,101.3499984741211,98.5199966430664,93.87259674072266,14680200.0,-2.815438042760576,37.18684517010198,-160.02906161258028,54.26792486793912
3,2016-01-07,GS,166.6699981689453,169.5,163.60000610351562,143.6289520263672,5687900.0,-3.275738220076647,37.56710009569878,-233.7075100386981,47.794633430082584
3,2016-01-07,HD,126.93000030517578,127.87999725341797,124.69999694824219,106.65608978271484,12551000.0,-0.10905173145999925,46.235179938477636,-322.3063605198547,35.49342476395855
3,2016-01-07,HON,95.85176849365234,96.39519500732422,94.10710906982422,81.54688262939453,3587801.0,-0.060699883288933165,45.46362655436651,-162.18141974636268,22.834804512157653
3,2016-01-07,IBM,127.82026672363281,129.08221435546875,126.60611724853516,91.55765533447266,7348987.0,-0.5193076595299573,41.783272671501344,-181.54677230603056,22.977857845868268
3,2016-01-07,INTC,32.279998779296875,33.0099983215332,31.84000015258789,25.781658172607422,37680500.0,-0.19278461198502583,42.421600412791236,-329.1623313211978,35.719254409679706
3,2016-01-07,JNJ,99.30999755859375,100.08999633789062,98.87999725341797,81.81356048583984,9433100.0,-0.20633119284151746,46.76404057738149,-225.42060690735264,38.70824262687463
3,2016-01-07,JPM,61.459999084472656,62.0,60.08000183105469,49.481319427490234,27630900.0,-0.5826848582923247,40.63501519854032,-285.6309521235684,41.65861384825962
3,2016-01-07,KO,41.650001525878906,42.11000061035156,41.45000076293945,33.26491165161133,20563600.0,-0.032356415742299305,46.90372027991205,-215.47596832653474,29.33727729464884
3,2016-01-07,MCD,117.44000244140625,117.97000122070312,115.58999633789062,96.62232971191406,7477900.0,0.9057597556611938,55.54832366171646,-8.906018242985446,14.283806381521474
3,2016-01-07,MMM,142.52000427246094,143.1300048828125,140.6300048828125,111.84207153320312,3553500.0,-1.962715218000028,38.69945178604299,-182.62091414132456,49.1336684523982
3,2016-01-07,MRK,49.16030502319336,49.92366409301758,49.08396911621094,39.883792877197266,13330560.0,-0.07938098112006742,47.260766907906095,-135.55259703913524,16.439367282660054
3,2016-01-07,MSFT,52.70000076293945,53.4900016784668,52.06999969482422,46.655921936035156,56564900.0,0.030647713746823513,47.54267753461961,-244.11254729168934,37.20661410576028
3,2016-01-07,NKE,60.38999938964844,61.2599983215332,59.779998779296875,55.549652099609375,10881300.0,-0.826287535979759,42.707958330434906,-209.77265401400012,27.042691816622348
3,2016-01-07,PG,76.8499984741211,77.5999984741211,76.06999969482422,62.8414192199707,11973900.0,0.292931568043727,50.34742093340208,-61.07794469897597,18.72259677778623
3,2016-01-07,TRV,107.5,108.44000244140625,106.02999877929688,90.49832916259766,2284400.0,-0.6076720393599118,43.6617662479811,-221.19005750522714,39.58945168730727
3,2016-01-07,UNH,113.62999725341797,114.08999633789062,111.41999816894531,100.87503051757812,5277200.0,-0.0819030125715301,44.752826810990406,-168.90835396502104,27.46141494167391
3,2016-01-07,V,73.76000213623047,75.08999633789062,73.3499984741211,70.23191833496094,12470800.0,-0.7025079533177632,43.99564644142391,-221.0316981782463,41.06553596693242
3,2016-01-07,VZ,45.119998931884766,45.66999816894531,45.0,32.767852783203125,19277600.0,0.13952991581367513,50.52002632477257,-40.72031341383329,4.317780056006043
3,2016-01-07,WBA,82.4000015258789,82.4000015258789,79.02999877929688,64.37128448486328,11362000.0,-0.3923465496143308,45.44294715907486,-151.69008731334984,21.298764970801294
3,2016-01-07,WMT,62.970001220703125,65.2300033569336,62.91999816894531,56.219486236572266,26430000.0,0.9216122768182515,61.25435490462376,268.62521534836236,43.2286139722256
4,2016-01-08,AAPL,24.637500762939453,24.77750015258789,24.190000534057617,22.157445907592773,283192000.0,-0.9328018659362627,33.87962188763359,-164.53158912196724,57.4861342167361
4,2016-01-08,AMGN,153.1199951171875,154.86000061035156,150.4600067138672,122.14366149902344,4179600.0,-0.8836121914487052,44.354523821396505,-201.7212527351776,34.346611071471465
4,2016-01-08,AXP,64.18000030517578,64.41000366210938,63.56999969482422,57.25962448120117,10003600.0,-1.435869346268717,33.075154361955256,-225.81776366415517,52.163737298785584
4,2016-01-08,BA,133.6999969482422,135.10000610351562,129.8000030517578,116.57940673828125,5776900.0,-2.251491505559798,38.237622384606155,-275.0887182993685,43.96023049231338
4,2016-01-08,CAT,64.33000183105469,64.52999877929688,62.93000030517578,51.889408111572266,8278500.0,-0.8136262434945465,39.540693503896634,-143.52107450755454,36.38491099578409
4,2016-01-08,CRM,74.77999877929688,75.26000213623047,72.9000015258789,73.2300033569336,3673800.0,-0.9306984077068563,42.00749140470728,-208.53375907479816,37.735326000026596
4,2016-01-08,CSCO,25.549999237060547,25.6299991607666,24.719999313354492,19.86880874633789,28609700.0,-0.28321890233637603,38.68880414824077,-243.49816105033108,41.74228466466931
4,2016-01-08,CVX,83.38999938964844,83.83999633789062,81.22000122070312,60.20207595825195,11891600.0,-0.9068647970339754,42.68897225159837,-239.65281674592117,33.04537436924473
4,2016-01-08,DIS,100.62999725341797,100.91999816894531,99.0,93.63673400878906,10691600.0,-2.9826030458073376,36.9370984898046,-149.923079896982,54.26792486793911
4,2016-01-08,GS,166.75,168.4199981689453,163.6300048828125,143.03567504882812,4929800.0,-3.89202548567701,37.23574888284197,-211.98146719667741,47.79463343008258
4,2016-01-08,HD,126.44000244140625,126.52999877929688,123.5,105.38031005859375,7104500.0,-0.554933085632328,44.32331408495478,-314.1984127482395,39.759481553249785
4,2016-01-08,HON,95.26068115234375,95.66109466552734,93.60182189941406,80.8894271850586,4224175.0,-0.3335337976563437,44.36093684648197,-170.92502406729454,25.395053866755617
4,2016-01-08,IBM,127.32313537597656,127.93498992919922,125.54492950439453,90.71002960205078,4981784.0,-0.7434334294724465,40.49704349026147,-199.2910775643419,27.319926339384537
4,2016-01-08,INTC,32.09000015258789,32.220001220703125,31.43000030517578,25.51445198059082,29953800.0,-0.3354754240869795,41.23685419071488,-320.2985695823594,39.785144784122686
4,2016-01-08,JNJ,99.87999725341797,99.94000244140625,97.8499984741211,80.93951416015625,9766700.0,-0.42320435930409417,44.79898195191736,-238.84110412894364,44.19078783902587
4,2016-01-08,JPM,61.130001068115234,61.27000045776367,58.849998474121094,48.37297439575195,22373300.0,-0.881039629600842,38.49238415040542,-278.87507219358935,47.19102420565211
4,2016-01-08,KO,41.650001525878906,42.119998931884766,41.40999984741211,33.177005767822266,14645900.0,-0.10755708445928036,46.40726912459595,-195.27187667431903,29.95716957489118
4,2016-01-08,MCD,115.75,117.47000122070312,115.26000213623047,96.47196197509766,6103400.0,0.6807345337522435,55.14393067423062,-29.235265782606128,16.492298548419853
4,2016-01-08,MMM,141.36000061035156,142.5,140.22000122070312,111.46125793457031,2664000.0,-2.297193751605633,38.30392598574818,-172.94204749457845,50.13767367572154
4,2016-01-08,MRK,50.10496139526367,50.114505767822266,48.53053283691406,39.20832824707031,14835698.0,-0.16985371523546888,44.82786768344594,-166.2992965970077,22.374578878858877
4,2016-01-08,MSFT,52.369998931884766,53.279998779296875,52.150001525878906,46.799015045166016,48754000.0,-0.14424259646548876,48.001935167404525,-220.86844879778704,37.20661410576028
4,2016-01-08,NKE,60.060001373291016,60.790000915527344,58.65999984741211,54.64006805419922,11191300.0,-1.0428290340390802,40.98940244675328,-217.05343500218382,33.56330827371089
4,2016-01-08,PG,77.36000061035156,77.4800033569336,75.66999816894531,61.8562126159668,9676400.0,0.09411624487168524,47.10670560205217,-88.66907542867968,21.979394481311747
4,2016-01-08,TRV,107.01000213623047,107.44000244140625,105.83000183105469,90.11572265625,1984500.0,-0.9011339443355695,43.0661092364607,-213.432203908325,40.34296470732059
4,2016-01-08,UNH,112.3499984741211,113.0,109.76000213623047,99.13813781738281,4422400.0,-0.5269524274919775,42.78923109251549,-226.41786205978593,33.29809479138722
4,2016-01-08,V,74.05999755859375,74.51000213623047,72.75,69.36578369140625,9977600.0,-0.9402902644322637,42.538293125696775,-217.9515109410137,44.009401325221134
4,2016-01-08,VZ,45.65999984741211,45.7400016784668,44.70000076293945,32.449363708496094,16594800.0,0.08157416002989493,48.628789996427265,-68.1400640534201,9.54270261996305
4,2016-01-08,WBA,81.87999725341797,83.0,80.91999816894531,64.2761001586914,9767900.0,-0.4990739523083505,45.28943084338737,-105.13586850899112,16.49341098206489
4,2016-01-08,WMT,65.08000183105469,65.41000366210938,63.40999984741211,54.931358337402344,17767900.0,0.9573113559414637,56.631987995524675,212.734034165815,44.410277753510194
5,2016-01-11,AAPL,24.74250030517578,24.764999389648438,24.334999084472656,22.51622200012207,198957600.0,-0.9553091051000528,36.12950774932157,-144.34911440888555,57.4861342167361
5,2016-01-11,AMGN,151.3300018310547,151.58999633789062,144.1699981689453,119.69609069824219,4747400.0,-1.4761808053739855,42.38038252878711,-267.98532867101255,46.75551191149109
5,2016-01-11,AXP,63.7400016784668,64.20999908447266,63.099998474121094,57.637577056884766,8157100.0,-1.5293239948684914,34.415509472049635,-197.19749926642766,54.159048585599045
5,2016-01-11,BA,130.85000610351562,131.0,128.9199981689453,116.77670288085938,5551500.0,-2.760666393557898,38.48925851212544,-257.6049262052066,45.70845720359171
5,2016-01-11,CAT,63.66999816894531,63.70000076293945,60.849998474121094,50.397254943847656,9669400.0,-1.084890121539381,37.10070408769104,-181.2103954714532,45.061884540377655
5,2016-01-11,CRM,73.73999786376953,73.83000183105469,71.86000061035156,73.18000030517578,3685100.0,-1.1359857446859962,41.92513030331237,-218.38574751478126,42.34949991901892
5,2016-01-11,CSCO,24.93000030517578,25.350000381469727,24.93000030517578,20.261699676513672,32346900.0,-0.3232566921421025,41.79885874938769,-196.2047110965743,41.74228466466932
5,2016-01-11,CVX,82.8499984741211,82.97000122070312,79.7699966430664,59.2051887512207,14366400.0,-1.237777265549937,41.427699412567215,-237.4239151384857,37.5723372775668
5,2016-01-11,DIS,100.20999908447266,100.44999694824219,98.55000305175781,94.26884460449219,9583200.0,-3.0291582223741216,38.08983318624281,-140.51600787817887,55.49507136337964
5,2016-01-11,GS,165.0,166.4600067138672,163.33999633789062,144.59742736816406,4386500.0,-4.205933836548752,38.707936154874844,-188.20215844487356,48.23762934855303
5,2016-01-11,HD,124.87000274658203,126.08000183105469,124.08999633789062,106.97928619384766,6811600.0,-0.7703926533467182,47.15644370680051,-240.74401883440643,39.75948155324978
5,2016-01-11,HON,94.21197509765625,94.78399658203125,92.89632415771484,80.8812026977539,3283721.0,-0.5441476919724266,44.347017481338796,-171.25176024178378,28.915183859338573
5,2016-01-11,IBM,126.01338195800781,127.93498992919922,125.96558380126953,91.81265258789062,5203222.0,-0.8225998380558792,42.86390384378372,-155.0892366061653,27.319926339384526
5,2016-01-11,INTC,31.809999465942383,32.220001220703125,31.68000030517578,25.959794998168945,27732400.0,-0.40792119941319527,43.93639970427584,-237.3813629789396,39.7851447841227
5,2016-01-11,JNJ,98.23999786376953,98.62999725341797,96.08000183105469,80.45304107666016,8151400.0,-0.6271033612353563,43.740710841151994,-264.25117872470804,52.06694987113665
5,2016-01-11,JPM,58.83000183105469,59.220001220703125,58.040000915527344,48.2990837097168,20925500.0,-1.1106474438470642,38.35291334679063,-264.3403060029067,50.49564875488094
5,2016-01-11,KO,41.58000183105469,41.86000061035156,41.290000915527344,33.23294448852539,15815200.0,-0.16078691744973383,46.778101327064675,-190.05891209997517,31.873683218224592
5,2016-01-11,MCD,115.6500015258789,117.05999755859375,115.58000183105469,97.4827880859375,6392400.0,0.5773107643606465,57.30540746744307,-18.52348811851328,16.492298548419857
5,2016-01-11,MMM,140.97000122070312,141.42999267578125,139.41000366210938,111.43743896484375,2775500.0,-2.534970825359096,38.278612032831745,-168.51334174044896,52.13294487689269
