account_value,date,daily_return
997293.7001715831,2016-07-05,
1000326.2386988086,2016-07-06,0.003040767756483209
996860.9495997791,2016-07-07,-0.00346415895631913
1015711.8242982806,2016-07-08,0.01891023487886634
1019916.0995862369,2016-07-11,0.004139240272073019
1021882.613909483,2016-07-12,0.001928113816463739
1021735.5564319439,2016-07-13,-0.0001439083858922885
1031264.780203352,2016-07-14,0.009326506953213576
1029810.0943238278,2016-07-15,-0.001410584272292681
1033571.0620038128,2016-07-18,0.003652098285610972
1035347.93312714,2016-07-19,0.001719157190684495
1038752.2501579246,2016-07-20,0.0032880898506284506
1031141.3920376777,2016-07-21,-0.007326923353561776
1029184.267007183,2016-07-22,-0.0018980181046045486
1027310.1499333038,2016-07-25,-0.0018209733027974018
1023021.5387432651,2016-07-26,-0.004174602178628528
1019927.793616314,2016-07-27,-0.0030241251134864866
1023391.6037706909,2016-07-28,0.003396132722391476
1022562.8125386582,2016-07-29,-0.000809847597907809
1023325.677945633,2016-08-01,0.0007460328085673318
1016207.0363537216,2016-08-02,-0.006956379328037832
1020848.649279705,2016-08-03,0.004567585895329129
1020665.8823644981,2016-08-04,-0.00017903429204302324
1030593.1672852153,2016-08-05,0.009726282706461697
1029562.5750964661,2016-08-08,-0.0009999990505118461
1029375.07262912,2016-08-09,-0.00018211857334515802
1028989.0344741364,2016-08-10,-0.0003750218605911293
1032031.6536933441,2016-08-11,0.002956901499696407
1030650.8080705181,2016-08-12,-0.0013379876652855893
1031888.4474729077,2016-08-15,0.0012008329035384513
1027313.6431533352,2016-08-16,-0.004433429147090662
1029010.7239678876,2016-08-17,0.0016519597747608472
1028823.7442894094,2016-08-18,-0.00018170819226959178
1028759.108447891,2016-08-19,-6.282499006970976e-05
1027735.929346893,2016-08-22,-0.0009945759824587785
1030379.7693558977,2016-08-23,0.0025724896186949398
1025293.1368709619,2016-08-24,-0.004936657954877632
1023173.0256313989,2016-08-25,-0.002067809842201007
1020484.5528102167,2016-08-26,-0.0026275837554681214
1027143.632787727,2016-08-29,0.006525409874331256
1027311.8366170365,2016-08-30,0.00016375882003272224
1025839.6433932664,2016-08-31,-0.0014330538900613199
1026426.2648532273,2016-09-01,0.0005718451843219619
1030124.7824923875,2016-09-02,0.0036032959851128865
1030116.7438380601,2016-09-06,-7.803573376707895e-06
1028914.4378955247,2016-09-07,-0.001167155033375944
1026829.7491595628,2016-09-08,-0.002026105047399085
1008434.2067706467,2016-09-09,-0.017914890373961545
1021325.8361041428,2016-09-12,0.01278380805306023
1006468.2930133225,2016-09-13,-0.014547309551567356
1005908.9782092454,2016-09-14,-0.0005557202427138863
1014855.1716449143,2016-09-15,0.008893641104183558
1010181.5032184006,2016-09-16,-0.004605256549994663
1010793.0262820603,2016-09-19,0.000605359593015109
1012845.5721042039,2016-09-20,0.002030629187948829
1019957.989252794,2016-09-21,0.007022212807638484
1026681.0356585862,2016-09-22,0.006591493450350372
1018213.5769450547,2016-09-23,-0.008247409292117536
1007877.8763911607,2016-09-26,-0.010150817851893312
1016550.2593600632,2016-09-27,0.008604597017205284
1018060.3296954514,2016-09-28,0.0014854851705401462
1005126.838118303,2016-09-29,-0.012704052205842697
1014228.5297839524,2016-09-30,0.009055266778756677
